Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
521890066071552,False,False,1750102234888249432,1750102235199140098,310.89067,0.00114,0.02371,0.0,2.02233,0.07057,0.00013,0.00693,0.0389,0.0,308.72694
1766983905312769,True,False,1750102261108613084,1750102261123450039,14.83695,0.34939,0.01322,0.0,2.88545,0.03877,0.00036,0.00311,0.75557,0.0,10.79108
1138342427099137,False,False,1750102248053980610,1750102248062988013,9.0074,0.00047,0.01258,0.0,1.06113,0.44494,0.0003,0.0098,0.01912,0.0,7.45907
726863085305856,False,False,1750102239453249270,1750102239724256365,271.00709,0.00056,0.01438,0.0,3.89069,0.05823,0.00044,0.00341,0.01317,0.0,267.02622
1553244857827329,False,False,1750102256605956079,1750102256617452538,11.49646,0.00039,0.02093,0.0,1.73958,0.05404,0.00035,0.01083,0.02663,0.0,9.64371
836530780241920,False,False,1750102241785233135,1750102242033988122,248.75499,0.0002,0.0236,0.0,3.81052,0.89885,0.00041,0.00938,0.0507,0.0,243.96132
1050192518316032,False,False,1750102246212191717,1750102246463941316,251.7496,0.00049,0.01293,0.0,5.37586,0.02925,0.00025,0.00401,0.01602,0.0,246.31078
498967825612801,True,False,1750102234284396213,1750102234323181925,38.78571,0.25088,0.02095,0.0,3.60058,0.0718,0.00056,0.0169,0.9033,0.0,33.92073
1269338929627137,False,False,1750102250742890512,1750102250755024227,12.13371,0.00035,0.01625,0.0,5.72591,0.0,0.0,0.0,0.0,0.0,6.39121
945811928121344,False,False,1750102244023207567,1750102244272498126,249.29056,0.00033,0.01347,0.0,5.84159,0.05572,0.00036,0.00854,0.01525,0.0,243.35529
530260957331457,False,False,1750102235102825239,1750102235110958849,8.13361,0.00037,0.02141,0.0,3.33324,0.0359,0.00026,0.01,0.03453,0.0,4.6979
191864779046913,False,False,1750102227204139986,1750102227337448729,133.30874,0.00036,0.02133,0.0,3.30648,0.04988,0.00027,0.00824,0.03137,0.0,129.8908
1081202182193153,False,False,1750102246852104318,1750102246865428493,13.32417,0.00058,0.01436,0.0,5.90824,0.0509,0.00037,0.00462,0.0238,0.0,7.32129
264385301839873,False,False,1750102228749777891,1750102228888024302,138.24641,0.00035,0.01206,0.0,1.00068,0.04438,0.00037,0.00527,0.0169,0.0,137.16639
2367630786691072,False,False,1750102273572673773,1750102273811570463,238.89669,0.00066,0.01551,0.0,5.51309,0.03865,0.0004,0.01512,0.02835,0.0,233.2849
2825916682076160,False,False,1750102282574214881,1750102282814106581,239.8917,0.00039,0.02255,0.0,0.76118,0.0273,0.00035,0.01213,0.02621,0.0,239.04158
2118136136466432,False,False,1750102268497967376,1750102268763135133,265.16776,0.0005,0.01534,0.0,4.95538,0.03972,0.00027,0.00553,0.02029,0.0,260.13073
502498288730112,False,False,1750102234357323927,1750102234699177612,341.85368,0.00055,0.01519,0.0,2.61019,0.06606,0.00034,0.00386,0.01142,0.0,339.14607
1694587936571393,False,False,1750102259546304021,1750102259567056804,20.75278,0.0006,0.03412,0.0,5.1667,0.07309,0.00067,0.01261,0.03377,0.0,15.43121
1780972613795841,False,False,1750102261411046871,1750102261422788734,11.74186,0.00066,0.02156,0.0,4.6437,0.04358,0.00061,0.01996,0.05485,0.0,6.95693
2124789040807937,True,False,1750102268641752064,1750102268655096679,13.34461,0.24475,0.01284,0.0,3.93591,0.40105,0.00027,0.00548,1.48581,0.0,7.2585
634130446417920,False,False,1750102237531367391,1750102237786996297,255.62891,0.00088,0.01415,0.0,4.5557,0.07041,0.00025,0.01008,0.04644,0.0,250.931
270969486704640,False,False,1750102228892614051,1750102229033278665,140.66461,0.00032,0.01831,0.0,3.02542,0.14754,0.00028,0.00406,0.01529,0.0,137.45339
2007579383300097,False,False,1750102266206502627,1750102266218613688,12.11106,0.0005,0.04555,0.0,5.07896,0.0,0.00028,0.01507,0.04971,0.0,6.92099
2067090450153473,False,False,1750102267440287549,1750102267448002628,7.71508,0.00031,0.01072,0.0,0.44305,0.06351,0.0004,0.00438,0.01347,0.0,7.17924
817358046232576,False,False,1750102241384859742,1750102241642453924,257.59418,0.0006,0.01651,0.0,6.893,0.03488,0.00025,0.00646,0.01114,0.0,250.63134
209018878427136,False,False,1750102227562569949,1750102227694907075,132.33713,0.00082,0.01719,0.0,1.27632,0.05707,0.00029,0.00426,0.0145,0.0,130.96668
1046228263501824,True,False,1750102246129074545,1750102246387802550,258.728,0.00016,0.01216,0.0,5.89279,0.12021,0.00057,0.00817,1.03405,0.0,251.65988
1718446479900673,False,False,1750102260065867923,1750102260077664980,11.79706,0.00058,0.01643,0.0,0.50081,0.04532,0.00035,0.00863,0.03986,0.0,11.18509
2001055327977473,False,False,1750102266069754463,1750102266080019404,10.26494,0.00032,0.01208,0.0,3.45646,0.0,0.0,0.0,0.0,0.0,6.79608
2555935037849600,False,False,1750102277221578578,1750102277457702714,236.12414,0.00035,0.01158,0.0,3.49125,0.05167,0.00038,0.01143,0.02342,0.0,232.53405
1628093252894721,False,False,1750102258155700665,1750102258168268050,12.56738,0.00035,0.01732,0.0,5.889,0.03895,0.00024,0.00957,0.01421,0.0,6.59775
1492642869280769,False,False,1750102255385075929,1750102255395149888,10.07396,0.00034,0.01747,0.0,0.57037,0.04927,0.00034,0.00983,0.03541,0.0,9.39093
622121717858305,False,False,1750102237253343466,1750102237259468098,6.12463,0.00055,0.01775,0.0,2.302,0.0,0.0,0.0,0.0,0.0,3.80432
2607444580630529,False,False,1750102278214160700,1750102278223888014,9.72731,0.00062,0.01851,0.0,0.05413,0.11498,0.00027,0.01363,0.03654,0.0,9.48865
1102161622597632,False,False,1750102247279810314,1750102247528507340,248.69703,0.00062,0.01483,0.0,4.68503,0.05087,0.00026,0.0067,0.0236,0.0,243.91511
2776563212877825,False,False,1750102281591408587,1750102281608859335,17.45075,0.00044,0.01362,0.0,6.13468,0.14483,0.00025,0.00668,0.027,0.0,11.12324
1386522817331200,True,False,1750102253233864191,1750102253491511480,257.64729,0.51529,0.01294,0.0,3.8421,0.08814,0.00062,0.00564,0.12397,0.0,253.05859
1600506677952513,False,False,1750102257586863761,1750102257597301949,10.43819,0.00061,0.01449,0.0,1.79377,0.07909,0.0004,0.01384,0.02599,0.0,8.51
383536284565504,False,False,1750102231628693951,1750102231787339235,158.64528,0.00035,0.02779,0.0,3.91285,0.08369,0.0004,0.0353,0.04947,0.0,154.53544
2130827764826112,True,False,1750102268771702324,1750102269030215137,258.51281,0.34339,0.01545,0.0,1.66228,0.08589,0.00029,0.00401,0.56581,0.0,255.83568
902815010521089,True,False,1750102243146937221,1750102243158571912,11.63469,0.64956,0.01338,0.0,0.99673,0.28681,0.00042,0.00485,1.05673,0.0,8.6262
67405216743425,False,False,1750102224460904425,1750102224569812217,108.90779,0.00067,0.02195,0.0,5.33465,15.62101,0.00061,0.00579,0.01419,0.0,87.90892
1123022278754304,False,False,1750102247702816131,1750102247995541715,292.72558,0.00049,0.03245,0.0,5.53543,0.0305,0.00025,0.01706,0.05069,0.0,287.05872
2849770930438144,False,False,1750102283046312167,1750102283287981067,241.6689,0.00054,0.01302,0.0,0.54325,0.05458,0.00036,0.00446,0.01197,0.0,241.04071
608407887282177,True,False,1750102236922987653,1750102236931120692,8.13304,0.03804,0.01453,0.0,4.83554,0.03801,0.00027,0.00234,0.26387,0.0,2.94043
1855692159844352,False,False,1750102263053482196,1750102263316522331,263.04013,0.00032,0.01275,0.0,4.23014,0.03257,0.00014,0.00496,0.02398,0.0,258.73527
2128336683794432,True,False,1750102268716410389,1750102268978264191,261.8538,0.01212,0.01813,0.0,2.60046,0.09765,0.00041,0.013,1.60458,0.0,257.50743
1022137791938561,False,False,1750102245594902476,1750102245607253330,12.35085,0.00035,0.01299,0.0,1.59937,0.04549,0.00036,0.00467,0.02167,0.0,10.66595
1333488561160193,True,False,1750102252089470079,1750102252102288248,12.81817,0.6901,0.01192,0.0,2.40905,0.22131,0.00085,0.01369,0.53058,0.0,8.94068
500037272469505,True,False,1750102234306616981,1750102234339257434,32.64045,0.26854,0.0135,0.0,0.98601,0.04419,0.00086,0.00782,0.52904,0.0,30.7905
578411835686913,False,False,1750102236239719984,1750102236246561481,6.8415,0.00031,0.01374,0.0,4.36417,0.0,0.0,0.0,0.0,0.0,2.46328
2150683398635520,True,False,1750102269184697465,1750102269441954474,257.25701,1.24738,0.0213,0.0,4.08881,0.57511,0.00028,0.0054,0.1698,0.0,251.14893
1960781419642880,False,False,1750102265232739882,1750102265485132654,252.39277,0.00032,0.01324,0.0,1.79932,0.0531,0.00034,0.00557,0.02092,0.0,250.49997
974515194560513,False,False,1750102244608384055,1750102244620627717,12.24366,0.00045,0.01201,0.0,4.82513,0.0,0.00027,0.00547,0.01584,0.0,7.38448
2543093085634561,True,False,1750102276972206720,1750102276986725595,14.51887,1.00421,0.01231,0.0,1.75275,0.10165,0.00079,0.01326,1.25244,0.0,10.38145
999262796120065,False,False,1750102245130450794,1750102245140535224,10.08443,0.00039,0.01607,0.0,1.59759,0.12904,0.00043,0.0241,0.04627,0.0,8.27054
1555551255265281,False,False,1750102256654377101,1750102256666420224,12.04312,0.00037,0.02053,0.0,1.81781,0.10543,0.00025,0.01586,0.0274,0.0,10.05547
805924843290625,False,False,1750102241145798455,1750102241158224061,12.42561,0.00047,0.01388,0.0,5.29512,0.03711,0.00048,0.00456,0.00986,0.0,7.06413
302739359793153,False,False,1750102229595280938,1750102229738825417,143.54448,0.00048,0.01398,0.0,1.41978,0.0,0.00025,0.00774,0.01535,0.0,142.0869
1979593376399360,True,False,1750102265623635525,1750102265880462231,256.82671,0.10667,0.02279,0.0,3.92607,0.08216,0.00077,0.01824,1.17637,0.0,251.49363
535140040179713,True,False,1750102235221948829,1750102235227155474,5.20664,0.32139,0.01931,0.0,1.32626,0.03369,0.00025,0.00571,0.66688,0.0,2.83316
2437587214008321,False,False,1750102274937599489,1750102274950513869,12.91438,0.00059,0.01847,0.0,5.69108,0.04149,0.00039,0.01968,0.03453,0.0,7.10815
1345462929981441,False,False,1750102252337769543,1750102252349375930,11.60639,0.00032,0.01267,0.0,1.24412,0.0,0.00041,0.00872,0.02225,0.0,10.31789
1319319464050689,False,False,1750102251789360675,1750102251802945343,13.58467,0.00039,0.02136,0.0,4.28393,0.12347,0.00063,0.02344,0.04988,0.0,9.08156
186959926394881,False,False,1750102227100995001,1750102227236556615,135.56161,0.00035,0.01941,0.0,1.57814,0.03825,0.00033,0.00813,0.02632,0.0,133.89068
536849437163521,True,False,1750102235265881454,1750102235273407365,7.52591,0.50363,0.01937,0.0,2.9287,0.05325,0.00103,0.02092,0.95962,0.0,3.0394
127156801765377,False,False,1750102225873832433,1750102225914783961,40.95153,0.00044,0.01331,0.0,0.04946,28.15706,0.00029,0.01463,0.01789,0.0,12.69843
257002253058049,False,False,1750102228589608765,1750102228726618408,137.00964,0.00036,0.01349,0.0,2.05033,0.17643,0.00029,0.01016,0.01604,0.0,134.74255
2701611738595328,False,False,1750102280093452867,1750102280339843366,246.3905,0.00047,0.01848,0.0,1.81227,0.04998,0.00037,0.01046,0.04,0.0,244.45846
477647607955457,True,False,1750102233819977339,1750102233947792725,127.81539,0.52567,0.01318,0.0,4.17358,0.13657,0.00061,0.01113,0.4984,0.0,122.45624
1261075412549633,False,False,1750102250570132474,1750102250580048485,9.91601,0.00044,0.01755,0.0,3.83056,0.0,0.00032,0.00957,0.02371,0.0,6.03385
1180291372679168,False,False,1750102248900230877,1750102249159237307,259.00643,0.00048,0.01988,0.0,1.41627,0.05035,0.00027,0.0142,0.02766,0.0,257.47733
2314119789150208,False,False,1750102272517095415,1750102272759052482,241.95707,0.00062,0.02694,0.0,2.27973,0.07277,0.00041,0.01845,0.04681,0.0,239.51133
2381198588379136,False,False,1750102273837581909,1750102274076306534,238.72463,0.00067,0.04167,0.0,6.38191,0.04561,0.00027,0.03248,0.04176,0.0,232.18025
2244296505819136,False,False,1750102271044184723,1750102271380166145,335.98142,0.00048,0.01333,0.0,2.83433,0.03796,0.00035,0.00515,0.0124,0.0,333.07741
1043951930834945,False,False,1750102246077249496,1750102246085883092,8.6336,0.00037,0.01845,0.0,0.42953,0.17308,0.00037,0.01411,0.03419,0.0,7.96348
1884266577264641,False,False,1750102263653740494,1750102263666206928,12.46643,0.00065,0.01461,0.0,6.231,0.05496,0.00036,0.01769,0.01669,0.0,6.13046
239113714270209,False,False,1750102228210448823,1750102228346019393,135.57057,0.0005,0.02088,0.0,3.3308,0.03964,0.00013,0.00783,0.042,0.0,132.12879
150534308757504,False,False,1750102226330146663,1750102226412095948,81.94929,0.00043,0.02081,0.0,4.48225,18.74945,0.00028,0.01145,0.01831,0.0,58.6663
2148664764006400,True,False,1750102269143033260,1750102269398044252,255.01099,0.33001,0.01569,0.0,1.0505,0.04966,0.00053,0.00906,0.73598,0.0,252.81956
789432168873985,False,False,1750102240799326278,1750102240808183547,8.85727,0.00037,0.01058,0.0,1.62499,0.0,0.0,0.0,0.0,0.0,7.22133
