Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
1161170178277377,False,False,1750101838406913311,1750101838543797982,136.88467,0.00045,0.17347,0.0,4.13772,0.0514,0.00027,0.0066,0.01806,0.0,132.4967
1154783561908225,True,False,1750101838014714187,1750101838051985781,37.27159,0.14122,0.39163,0.0,1.03997,0.05879,0.00063,0.00706,7.68143,0.0,27.95087
19658065313792,False,False,1750101784993815318,1750101785130947491,137.13217,0.00052,1.41426,0.0,56.41872,0.77301,0.00027,0.00441,0.01481,0.0,78.50618
800603378810880,False,False,1750101821394630185,1750101821965284900,570.65472,0.00054,1.01027,0.0,447.63123,1.32263,0.00029,0.00777,0.01148,0.0,120.6705
889148424585216,False,False,1750101825563859868,1750101826020283679,456.42381,0.00062,0.46097,0.0,281.05785,3.96066,0.00029,0.00554,0.01105,0.0,170.92683
1269317454790657,True,False,1750101843292299017,1750101843448119435,155.82042,4.7069,0.71907,0.0,1.32718,3.12352,0.00051,0.02547,0.23229,0.0,145.68548
529840050536449,False,True,1750101808242961243,1750101808726569368,483.60812,0.0003,0.0,0.0,8.61855,7.17907,0.00073,178.37358,0.08583,0.0,289.35005
62414464745473,False,False,1750101786304548586,1750101786378885450,74.33686,0.00042,0.02744,0.0,4.59612,0.12772,0.00026,0.0123,0.0344,0.0,69.53819
129205501165568,False,False,1750101789147935840,1750101789437641359,289.70552,0.00134,0.03458,0.0,145.63617,3.89306,0.00028,0.00483,0.01208,0.0,140.12317
928868282138624,False,False,1750101827499439853,1750101827886600782,387.16093,0.0007,0.01256,0.0,262.33225,2.50276,0.0005,0.00655,0.01308,0.0,122.29252
1088061244964864,False,False,1750101835036165153,1750101835523669542,487.50439,0.00091,0.03437,0.0,371.50245,1.32871,0.00014,0.0059,0.0147,0.0,114.6172
434380107415552,False,False,1750101803648826357,1750101804146724317,497.89796,0.00088,0.01622,0.0,350.39686,2.11722,0.00014,0.01052,0.02125,0.0,145.33487
889599396151297,False,False,1750101825579669940,1750101825625516512,45.84657,0.00041,0.01743,0.0,0.56122,0.18662,0.00029,0.01092,0.01595,0.0,45.05372
285490771132416,False,False,1750101796553832231,1750101797088266383,534.43415,0.00037,4.9357,0.0,408.01068,1.32281,0.0005,0.01022,0.02749,0.0,120.12638
684420218486785,False,False,1750101815663024425,1750101815689376135,26.35171,0.00065,0.03218,0.0,2.49917,0.09832,0.00027,0.03247,0.03918,0.0,23.64946
684742341033984,False,False,1750101815670545003,1750101816087834553,417.28955,0.00131,0.41823,0.0,251.01602,3.86536,0.00034,0.00427,0.0086,0.0,161.97542
887091135250433,False,False,1750101825497872610,1750101825611051129,113.17852,0.00046,0.0329,0.0,3.53002,0.16695,0.00045,0.00703,0.01668,0.0,109.42401
349120711622657,True,False,1750101799618812551,1750101799762786916,143.97437,4.07224,1.40013,0.0,1.36985,4.78969,0.00025,0.0128,77.97606,0.0,54.35335
1145605216796673,False,False,1750101837572356333,1750101837590553601,18.19727,0.00064,0.02449,0.0,0.39823,0.06337,0.00026,0.01975,0.0324,0.0,17.65813
700096849117184,False,False,1750101816523657719,1750101816968031456,444.37374,0.0008,0.0251,0.0,324.40855,1.86592,0.00015,0.01168,0.02996,0.0,118.03158
57131654971392,True,False,1750101786009316040,1750101786330873767,321.55773,4.87782,0.74192,0.0,96.84036,3.33744,0.00042,0.00286,60.05635,0.0,155.70056
157397666496513,False,False,1750101790491724893,1750101790516828374,25.10348,0.00082,0.01827,0.0,2.93823,0.05066,0.00028,0.00927,0.01234,0.0,22.07359
430046485413889,False,False,1750101803298459722,1750101803305009519,6.5498,0.00077,0.44153,0.0,3.40871,0.04255,0.00025,0.00521,0.01241,0.0,2.63836
1141529292832768,True,False,1750101837441915801,1750101837904555475,462.63967,3.50166,0.66383,0.0,250.35941,1.93258,0.00028,0.01146,90.83107,0.0,115.33938
1254087500759041,False,False,1750101842513706016,1750101842590640248,76.93423,0.0006,0.01771,0.0,5.09946,0.06915,0.00032,0.01197,0.01589,0.0,71.71913
1001049502515200,False,False,1750101830894561748,1750101831274157996,379.59625,0.00111,0.02655,0.0,258.00251,2.01256,0.00046,0.00557,0.0089,0.0,119.53859
537437847683072,True,False,1750101808659764524,1750101809154599827,494.8353,0.6892,0.47103,0.0,283.93158,2.14596,0.00027,0.00251,100.69911,0.0,106.89563
905172947566592,True,False,1750101826505724406,1750101827009797252,504.07285,1.08864,1.33003,0.0,327.03318,1.36143,0.00025,0.00274,67.3331,0.0,105.92348
323286483337216,False,False,1750101798171461459,1750101798532171292,360.70983,0.00103,0.03728,0.0,210.62483,3.32818,0.00028,0.00647,0.00973,0.0,146.70203
554540407455744,False,False,1750101809555440121,1750101810081764885,526.32476,0.00076,0.48662,0.0,410.77669,1.58321,0.00026,0.00401,0.01446,0.0,113.45875
374473903570945,False,False,1750101800698680687,1750101800715233176,16.55249,0.00034,0.59426,0.0,3.75057,0.04108,0.00033,0.01123,0.01834,0.0,12.13633
924328501706753,False,False,1750101827390356468,1750101827454657157,64.30069,0.00033,0.87764,0.0,2.65072,0.189,0.00027,0.00828,0.01178,0.0,60.56266
170321223090177,False,False,1750101791035093523,1750101791047062044,11.96852,0.00064,0.03598,0.0,2.60782,0.0364,0.00028,0.00413,0.0124,0.0,9.27087
463323892023296,True,False,1750101805148843230,1750101805692707104,543.86387,1.58011,1.80304,0.0,331.83509,1.64251,0.00026,0.00297,90.54822,0.0,116.45169
3667902070784,False,True,1750101784729906543,1750101784816488043,86.5815,0.00051,0.02659,0.0,9.77633,0.35997,0.00045,3.15244,0.01805,0.0,73.24716
1019560811560961,False,False,1750101831810913762,1750101831960439650,149.52589,0.00061,0.49041,0.0,2.16414,0.18709,0.00064,0.0256,0.0454,0.0,146.612
