Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
1241670750306305,True,False,1750101969399640209,1750101969630502938,230.86273,0.01814,0.0,0.0,0.0,0.0,0.0,228.29642,1.25751,0.0,1.29066
1764952385781761,True,False,1750101985908398845,1750101986129781619,221.38277,0.18258,0.0,0.0,0.0,0.0,0.0,143.24225,75.64682,0.0,2.31113
1843344128868352,True,False,1750101988032377102,1750101988219165008,186.78791,0.2381,0.0,0.0,0.0,0.0,0.0,184.97081,0.78844,0.0,0.79056
418016282017793,False,False,1750101941032294930,1750101941034289223,1.99429,0.00038,0.0,0.0,0.0,0.0,0.0,1.03166,0.02321,0.0,0.93904
632004437606401,False,False,1750101948726094380,1750101949078587236,352.49286,0.0004,0.0,0.0,0.0,0.0,0.0,350.59716,0.05186,0.0,1.84344
146905061392385,False,False,1750101932030794207,1750101932298249614,267.45541,0.00042,0.0,0.0,0.0,0.0,0.0,265.33166,0.01633,0.0,2.10699
820403178045441,False,False,1750101955173070046,1750101955514814738,341.74469,0.00036,0.0,0.0,0.0,0.0,0.0,340.04825,0.02744,0.0,1.66864
1270494275829760,False,False,1750101970202252610,1750101970203941893,1.68928,0.00038,0.0,0.0,0.0,0.0,0.0,1.25212,0.01709,0.0,0.41969
1054405881233409,True,False,1750101963241519185,1750101963555363386,313.8442,0.3288,0.0,0.0,0.0,0.0,0.0,159.65661,152.30501,0.0,1.55378
450576429088769,False,False,1750101942202295051,1750101942204780440,2.48539,0.00038,0.0,0.0,0.0,0.0,0.0,1.47026,0.02324,0.0,0.9915
136356621713409,True,False,1750101931778016519,1750101932014079987,236.06347,0.16519,0.0,0.0,0.0,0.0,0.0,233.16637,1.14328,0.0,1.58863
1154233806094336,True,False,1750101966700104513,1750101967130884457,430.77994,0.41585,0.0,0.0,0.0,0.0,0.0,216.40513,212.87207,0.0,1.08689
1604543947210753,False,False,1750101981604324345,1750101981608794420,4.47007,0.00041,0.0,0.0,0.0,0.0,0.0,1.9997,0.03569,0.0,2.43427
1489894090211329,False,False,1750101977693477522,1750101978051333079,357.85556,0.00166,0.0,0.0,0.0,0.0,0.0,356.79002,0.03458,0.0,1.02929
1621393103912961,False,False,1750101982064171810,1750101982335200928,271.02912,0.00051,0.0,0.0,0.0,0.0,0.0,269.70004,0.04073,0.0,1.28783
237086489706496,False,False,1750101934566444926,1750101934870963339,304.51841,0.00057,0.0,0.0,0.0,0.0,0.0,303.52707,0.03783,0.0,0.95294
1598359194304512,True,False,1750101981427316967,1750101981714879959,287.56299,0.27569,0.0,0.0,0.0,0.0,0.0,284.01587,3.0087,0.0,0.26273
1616638575116289,False,False,1750101981929978311,1750101981941430910,11.4526,0.00034,0.0,0.0,0.0,0.0,0.0,9.27135,0.01486,0.0,2.16605
128342212739073,False,False,1750101931614642910,1750101931822912606,208.2697,0.00035,0.0,0.0,0.0,0.0,0.0,206.2296,0.01092,0.0,2.02882
310560495239169,False,False,1750101936999071562,1750101937329694634,330.62307,0.00072,0.0,0.0,0.0,0.0,0.0,328.99967,0.04277,0.0,1.57991
164282499072001,False,False,1750101932496026653,1750101932779089794,283.06314,0.00039,0.0,0.0,0.0,0.0,0.0,281.10796,0.01547,0.0,1.93932
1687801888243712,True,False,1750101983858490423,1750101984084611302,226.12088,0.23682,0.0,0.0,0.0,0.0,0.0,190.54883,35.01702,0.0,0.3182
1789528188649473,False,False,1750101986557502312,1750101986720801662,163.29935,0.00063,0.0,0.0,0.0,0.0,0.0,161.79805,0.03603,0.0,1.46464
1230619799453697,False,False,1750101969101443947,1750101969276410847,174.9669,0.00061,0.0,0.0,0.0,0.0,0.0,173.44574,0.03001,0.0,1.49054
248549757419521,False,False,1750101934896905114,1750101935205122631,308.21752,0.00043,0.0,0.0,0.0,0.0,0.0,306.39405,0.01848,0.0,1.80456
402683248771073,False,False,1750101940452702269,1750101940806119380,353.41711,0.00038,0.0,0.0,0.0,0.0,0.0,351.70437,0.01754,0.0,1.69482
323681620328448,True,False,1750101937488163186,1750101937878599060,390.43587,0.40133,0.0,0.0,0.0,0.0,0.0,196.27316,193.10058,0.0,0.6608
861991346372609,False,False,1750101956598421920,1750101956600424489,2.00257,0.00112,0.0,0.0,0.0,0.0,0.0,1.08152,0.01699,0.0,0.90294
190314295853056,True,False,1750101933226609145,1750101933525614125,299.00498,0.05668,0.0,0.0,0.0,0.0,0.0,297.9064,0.60603,0.0,0.43587
1049698597076992,False,False,1750101963074140400,1750101963075745837,1.60544,0.0009,0.0,0.0,0.0,0.0,0.0,1.92562,0.01963,0.0,0.0
6000069312512,True,False,1750101928991314213,1750101929099415515,108.1013,0.84125,0.0,0.0,0.0,0.0,0.0,26.71748,1.76869,0.0,78.77388
1434437472485377,False,False,1750101975785710816,1750101976139536620,353.8258,0.00063,0.0,0.0,0.0,0.0,0.0,352.734,0.01704,0.0,1.07413
1290186700881920,False,False,1750101970857470050,1750101971219849461,362.37941,0.00019,0.0,0.0,0.0,0.0,0.0,362.61856,0.03013,0.0,0.0
1516668916334593,False,False,1750101978607002032,1750101978964982743,357.98071,0.00086,0.0,0.0,0.0,0.0,0.0,356.98102,0.01456,0.0,0.98427
688118185328640,False,False,1750101950676394080,1750101950684746131,8.35205,0.00015,0.0,0.0,0.0,0.0,0.0,8.17794,0.0165,0.0,0.15746
1022051892592640,False,False,1750101962121669759,1750101962123983228,2.31347,0.00029,0.0,0.0,0.0,0.0,0.0,2.17304,0.01544,0.0,0.1247
406518654566401,False,False,1750101940591910899,1750101940953376824,361.46592,0.00063,0.0,0.0,0.0,0.0,0.0,359.84972,0.04275,0.0,1.57282
958576570925057,False,False,1750101959928169117,1750101959930900666,2.73155,0.00039,0.0,0.0,0.0,0.0,0.0,1.80032,0.02057,0.0,0.91026
454738252398592,False,False,1750101942353727078,1750101942764709997,410.98292,0.00041,0.0,0.0,0.0,0.0,0.0,410.442,0.02372,0.0,0.51679
423269027020800,False,False,1750101941222414976,1750101941626742271,404.32729,0.00057,0.0,0.0,0.0,0.0,0.0,403.6716,0.0385,0.0,0.61662
268847772860416,False,False,1750101935565916753,1750101935937987965,372.07121,0.00049,0.0,0.0,0.0,0.0,0.0,371.38141,0.01815,0.0,0.67116
574331616755712,False,False,1750101946652696483,1750101946654678703,1.98222,0.00043,0.0,0.0,0.0,0.0,0.0,2.00627,0.03566,0.0,0.0
977989823102976,False,False,1750101960589938417,1750101960978747073,388.80866,0.00066,0.0,0.0,0.0,0.0,0.0,387.97134,0.04734,0.0,0.78931
549468051079169,True,False,1750101945762426192,1750101946105374751,342.94856,0.26877,0.0,0.0,0.0,0.0,0.0,172.0938,168.96795,0.0,1.61805
1820095470895105,False,False,1750101987373524276,1750101987537657041,164.13277,0.00038,0.0,0.0,0.0,0.0,0.0,162.24563,0.01968,0.0,1.86708
1101311219073025,False,False,1750101964869821255,1750101964872968761,3.14751,0.00038,0.0,0.0,0.0,0.0,0.0,2.14729,0.02266,0.0,0.97717
404276681637889,True,False,1750101940510878476,1750101940869186497,358.30802,0.57825,0.0,0.0,0.0,0.0,0.0,169.15923,186.8734,0.0,1.69713
421057118863360,True,False,1750101941142871603,1750101941547372963,404.50136,0.48741,0.0,0.0,0.0,0.0,0.0,202.25256,201.13201,0.0,0.62938
1588721287692289,True,False,1750101981085768661,1750101981441617842,355.84918,0.09203,0.0,0.0,0.0,0.0,0.0,353.12118,0.76667,0.0,1.86929
1735102363074560,False,False,1750101985118585665,1750101985307026026,188.44036,0.00016,0.0,0.0,0.0,0.0,0.0,188.98164,0.02053,0.0,0.0
799473802412033,True,False,1750101954454448911,1750101954800802396,346.35348,0.28997,0.0,0.0,0.0,0.0,0.0,173.65822,170.99259,0.0,1.4127
977410002518017,False,False,1750101960570222062,1750101960572773705,2.55164,0.00061,0.0,0.0,0.0,0.0,0.0,1.58485,0.03778,0.0,0.9284
1709208005246977,False,False,1750101984431940008,1750101984660747632,228.80762,0.00065,0.0,0.0,0.0,0.0,0.0,227.19804,0.01651,0.0,1.59242
950124075286528,True,False,1750101959630205129,1750101960013910479,383.70535,0.49326,0.0,0.0,0.0,0.0,0.0,191.46192,191.06946,0.0,0.68071
921171700744193,False,False,1750101958618118043,1750101958934164144,316.0461,0.00064,0.0,0.0,0.0,0.0,0.0,314.2888,0.03412,0.0,1.72254
1499652255907840,False,False,1750101978026193861,1750101978369036033,342.84217,0.00018,0.0,0.0,0.0,0.0,0.0,343.27721,0.01118,0.0,0.0
1184457490956288,False,False,1750101967724710909,1750101968158275321,433.56441,0.00063,0.0,0.0,0.0,0.0,0.0,432.88054,0.04983,0.0,0.63341
1005559218176001,False,False,1750101961541125161,1750101961862237148,321.11199,0.00037,0.0,0.0,0.0,0.0,0.0,319.28279,0.01888,0.0,1.80994
1491852595298305,False,False,1750101977761408778,1750101978120502737,359.09396,0.00061,0.0,0.0,0.0,0.0,0.0,358.07638,0.01893,0.0,0.99804
722666902257664,False,False,1750101951856809063,1750101951870869439,14.06038,0.00022,0.0,0.0,0.0,0.0,0.0,13.94576,0.0234,0.0,0.09099
1656199518879745,True,False,1750101983006761045,1750101983255727189,248.96614,0.42565,0.0,0.0,0.0,0.0,0.0,219.26726,27.4401,0.0,1.83314
1355014937247744,False,False,1750101973075744028,1750101973076653676,0.90965,0.00043,0.0,0.0,0.0,0.0,0.0,0.51936,0.01836,0.0,0.3715
1673048675581952,False,False,1750101983460635350,1750101983699915402,239.28005,0.00016,0.0,0.0,0.0,0.0,0.0,239.25372,0.0235,0.0,0.00267
1491298544517120,False,False,1750101977742564251,1750101978084344210,341.77996,0.00041,0.0,0.0,0.0,0.0,0.0,342.34162,0.01638,0.0,0.0
1108625548378112,False,False,1750101965124135823,1750101965126744282,2.60846,0.00015,0.0,0.0,0.0,0.0,0.0,2.66781,0.01607,0.0,0.0
1503418942226432,False,False,1750101978155077277,1750101978156502768,1.42549,0.00116,0.0,0.0,0.0,0.0,0.0,0.84239,0.036,0.0,0.54594
618037203959808,False,False,1750101948220636916,1750101948602763739,382.12682,0.00046,0.0,0.0,0.0,0.0,0.0,381.25354,0.01556,0.0,0.85726
54421530607616,False,False,1750101929982331607,1750101930102333965,120.00236,0.00051,0.0,0.0,0.0,0.0,0.0,119.27211,0.03267,0.0,0.69707
261481903947777,True,False,1750101935317695029,1750101935650196708,332.50168,0.51992,0.0,0.0,0.0,0.0,0.0,268.20514,62.08586,0.0,1.69076
1641442011250689,False,False,1750101982612129930,1750101982863671280,251.54135,0.0004,0.0,0.0,0.0,0.0,0.0,249.95998,0.03835,0.0,1.54262
738291993280513,False,False,1750101952388419767,1750101952418211839,29.79207,0.00065,0.0,0.0,0.0,0.0,0.0,28.822,0.01787,0.0,0.95155
