x_var,detock_throughput,detock_p50,detock_p95,detock_p99,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_aborts,detock_bytes,detock_cost,janus_throughput,janus_p50,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.0,22312.0,40.547178,95.7518262,135.8389807600002,40.5142225,95.02972654999999,128.62585983000028,195.09197899999998,644.19805975,1590.6516025,206.670171,417.42091700000003,798.4646017999992,0.0,86085235.6,0.1226561810684833,27485.0,149.682186,360.3719952,655.3944560000004,149.682186,360.3719952,655.3944560000004,,,,,,,0.0,100486995.16666667,0.11005056952277001,19457.0,10.895984,146.40361979999997,151.78421776,10.895984,146.40361979999997,151.78421776,,,,,,,0.0,62170665.46666667,0.11607202083226259,24960.0,22.510677,43.16996199999999,58.49998428000018,22.481124,43.07140235,55.34076698000002,1106.127704,1794.5387906,2576.5782261399995,990.2192705,2251.460360099996,7603.559021020011,0.0,95307598.16666667,0.11703333186431625
0.1,24252.0,27.1736485,163.66498124999995,211.4238793200001,24.785453,51.651762,116.52559172000066,156.28972,285.05094034999996,518.5143133199998,170.338167,406.3402941999999,523.77294314,0.0,99281012.65,0.12372671338446313,23311.0,183.87016,388.4806165999999,505.1936349999967,183.87016,388.4806165999999,505.1936349999967,,,,,,,0.0,86157904.31666666,0.1174620602433758,22097.0,9.915981,140.9481062,144.77851044,9.915981,140.9481062,144.77851044,,,,,,,0.0,69730438.38333334,0.10904687367817652,20747.0,26.118682,165.34253385,361.0153682299996,24.034396,57.91036479999996,75.34320416000001,159.791285,474.79894859999973,1044.2682915199996,172.536326,681.8946985,1067.5222865,0.0,83988546.8,0.12988725772400833
0.2,20816.0,10.939231,160.85117764999995,394.1763855999998,9.563779,23.56076325,77.08372675,147.274234,379.63960829999985,504.0896277199998,151.135123,399.4834073999999,525.1907112,0.0,90816116.0,0.1360166372021522,25277.0,165.150556,340.7991801,388.4496457000001,165.150556,340.7991801,388.4496457000001,,,,,,,0.0,90633311.56666666,0.11186716110825387,17501.0,10.7743265,661.8699245,1411.3501346500002,10.7743265,661.8699245,1411.3501346500002,,,,,,,0.0,55323469.0,0.12121989486315066,17736.0,12.124651499999999,155.958294,505.5595337000012,10.226563,28.980249949999962,141.9955053399998,147.832403,293.83715925,2099.7642663499996,151.3705085,574.6522151999987,2700.1265304899994,0.0,75360811.26666667,0.14220885348067958
0.3,17036.0,8.484456,157.4142724,443.12446031999866,7.0258,13.097341999999996,62.79846996000005,145.265284,366.31249829999996,666.4329702200001,146.799995,366.8230704,668.7053130399996,0.0,78336466.78333333,0.1515455116028802,25198.0,180.11818799999998,337.94780165000003,368.23386982,180.11818799999998,337.94780165000003,368.23386982,,,,,,,0.0,92408522.96666667,0.1136268933777813,18361.0,11.744031,147.09668789999998,418.4648013599999,11.744031,147.09668789999998,418.4648013599999,,,,,,,0.0,58582487.483333334,0.11909208374634644,14802.0,9.4175985,153.67081555000001,350.81557543000014,7.543333,16.963126299999978,60.94232440000001,146.66281149999998,224.53224439999957,749.0353710499993,148.468816,343.4451358,2149.1469706799994,0.0,63876413.166666664,0.15487962865378557
0.4,15240.0,9.483059,150.4817922,270.12801060000004,6.287411,21.0120265,56.85534010000018,143.060408,169.65575239999993,371.37486269000016,144.460269,184.93724309999996,379.20923423999994,0.0,74354580.68333334,0.16417923974190726,23257.0,180.37282699999997,353.6291991499999,498.4819625299993,180.37282699999997,353.6291991499999,498.4819625299993,,,,,,,0.0,85247531.46666667,0.11695191251379512,18832.0,11.732167,144.5560296,171.91439212000017,11.732167,144.5560296,171.91439212000017,,,,,,,0.0,60197035.4,0.11782820242141037,15836.0,7.961709,148.06767324999998,151.62572555,6.254327,9.831621399999998,17.089362719999922,144.4197385,149.48399075,156.02866742000015,145.412302,150.801062,180.76115918000016,0.0,74066148.06666666,0.1576359536078134
0.5,12506.0,45.2145745,146.2655292,151.92720099,6.138878999999999,10.088769549999995,38.81774153999934,142.82007,147.07261675,251.50219824999897,144.0036215,148.65468249999998,287.1984952499993,0.0,64322748.733333334,0.1840280645023722,25631.0,145.269073,397.34030529999967,521.6780241399997,145.269073,397.34030529999967,521.6780241399997,,,,,,,0.0,94016466.06666666,0.11296201167856633,18333.0,12.0483625,144.25602825,148.77375751,12.0483625,144.25602825,148.77375751,,,,,,,0.0,58137796.016666666,0.11878884636084291,13073.0,19.66572,149.2265055,153.14812645,6.384489,11.037061549999999,22.74865270000057,144.894373,150.30330800000002,155.64489859999995,146.107685,151.8230954,157.82889334,0.0,64143920.88333333,0.17577284614600067
0.6,11162.0,140.7173365,146.3546906,205.7286198100019,6.028405,10.207826399999993,132.92298156,142.667248,146.8899994,236.69750553,143.795733,149.8700101,242.9187321,0.0,60447451.68333333,0.199242880636684,25341.0,156.8179055,431.0592126499996,604.2017925399999,156.8179055,431.0592126499996,604.2017925399999,,,,,,,0.0,92627963.15,0.1131588833510911,21932.0,9.996269,142.90107959999997,146.91559287999996,9.996269,142.90107959999997,146.91559287999996,,,,,,,0.0,69610368.25,0.10975776787342695,9611.0,142.434293,151.375517,264.677494800001,6.480487,13.24231475,136.7932312999999,145.16309,153.735934,337.901558200001,146.442335,158.13353585,499.6654887200036,0.0,49437567.38333333,0.20848520941282558
0.7,9811.0,141.412411,145.9891686,149.52206544,6.00178,9.2829784,136.3244992399999,142.409137,146.0952398,150.60959108,143.522137,147.3124477,152.51738705999995,0.0,55565620.18333333,0.2167273879998641,24873.0,172.538158,346.755534,479.97480520000005,172.538158,346.755534,479.97480520000005,,,,,,,0.0,83835439.61666666,0.108218099639502,17301.0,11.481065000000001,374.8311725,1145.8512322499969,11.481065000000001,374.8311725,1145.8512322499969,,,,,,,0.0,56870706.666666664,0.12440981060825,9619.0,143.4449945,149.82989075,155.0818195,6.344098000000001,10.89505825,136.55968079999997,144.901286,150.1340712,156.21927852,146.073114,151.8060688,159.1645752400001,0.0,51485393.13333333,0.21256969151332433
0.8,8626.0,142.267808,146.85680875,150.4843722,6.301486,10.713574799999998,139.22556986,142.730447,146.7091158,150.78581224,143.892851,148.2102633,153.05610116999995,0.0,50918798.3,0.2357264045907721,25828.0,189.617635,292.18547715,323.4857020899999,189.617635,292.18547715,323.4857020899999,,,,,,,0.0,95011464.26666667,0.11287088761550772,19592.0,10.162027,504.4653175499996,2604.4334023499937,10.162027,504.4653175499996,2604.4334023499937,,,,,,,0.0,66513924.733333334,0.11970592561589766,8461.0,144.623592,151.1056566,159.54444628,6.521601,11.723493399999992,139.3793546,145.3404785,151.21534275,160.6726859500001,146.597761,153.0513651,166.56046906000012,0.0,46968991.733333334,0.23098686144269787
0.9,7732.0,142.7360595,147.0202351,150.90047376,6.440294,13.271837999999999,141.5872944,142.796925,146.73470215,150.66505818,143.941795,148.24787700000002,152.88130530000007,0.0,47608014.35,0.2544180402224521,24255.0,146.3339385,532.3435848999999,725.8573792500002,146.3339385,532.3435848999999,725.8573792500002,,,,,,,0.0,89277669.56666666,0.11546293099704528,18834.0,10.646919,148.2363315,2384.4430494999997,10.646919,148.2363315,2384.4430494999997,,,,,,,0.0,58002595.15,0.11548539359668684,7569.0,145.510041,151.16443925000002,155.52673989000002,6.6752645,15.335678450000007,141.1174399,145.676505,150.88703850000002,155.24577750000003,146.996252,152.4166377,157.77704354,0.0,43754351.266666666,0.24971423243933585
1.0,6998.0,142.9429945,146.51623,149.77198203,8.949638499999999,143.84004045,145.98883383999998,142.690413,146.055531,148.95774563999998,143.819955,147.355991,151.36719452,0.0,44504357.21666667,0.27223308721539485,23427.0,149.67009000000002,484.5592405,828.1478561500002,149.67009000000002,484.5592405,828.1478561500002,,,,,,,0.0,85645609.06666666,0.1164430862395242,10037.0,11.1450505,723.92391255,3463.516162489995,11.1450505,723.92391255,3463.516162489995,,,,,,,0.0,33917446.53333333,0.16871066361130482,6760.0,147.604466,153.75983094999998,162.98520859000004,11.031545,144.9088387,149.26463634000004,147.264721,153.10003120000002,162.30404532,148.75541099999998,155.1754858,164.33316656999966,0.0,40102551.6,0.2687945313609468
