x_var,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_read_p50,detock_read_p95,detock_read_p99,detock_write_p50,detock_write_p95,detock_write_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_read_p50,janus_read_p95,janus_read_p99,janus_write_p50,janus_write_p95,janus_write_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_read_p50,calvin_read_p95,calvin_read_p99,calvin_write_p50,calvin_write_p95,calvin_write_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_read_p50,slog_read_p95,slog_read_p99,slog_write_p50,slog_write_p95,slog_write_p99
0.0,40.5142225,95.02972654999999,128.62585983000028,195.09197899999998,644.19805975,1590.6516025,206.670171,417.42091700000003,798.4646017999992,,,,,,,149.682186,360.3719952,655.3944560000004,,,,,,,,,,,,,10.895984,146.40361979999997,151.78421776,,,,,,,,,,,,,22.481124,43.07140235,55.34076698000002,1106.127704,1794.5387906,2576.5782261399995,990.2192705,2251.460360099996,7603.559021020011,,,,,,
0.1,24.785453,51.651762,116.52559172000066,156.28972,285.05094034999996,518.5143133199998,170.338167,406.3402941999999,523.77294314,,,,,,,183.87016,388.4806165999999,505.1936349999967,,,,,,,,,,,,,9.915981,140.9481062,144.77851044,,,,,,,,,,,,,24.034396,57.91036479999996,75.34320416000001,159.791285,474.79894859999973,1044.2682915199996,172.536326,681.8946985,1067.5222865,,,,,,
0.2,9.563779,23.56076325,77.08372675,147.274234,379.63960829999985,504.0896277199998,151.135123,399.4834073999999,525.1907112,,,,,,,165.150556,340.7991801,388.4496457000001,,,,,,,,,,,,,10.7743265,661.8699245,1411.3501346500002,,,,,,,,,,,,,10.226563,28.980249949999962,141.9955053399998,147.832403,293.83715925,2099.7642663499996,151.3705085,574.6522151999987,2700.1265304899994,,,,,,
0.3,7.0258,13.097341999999996,62.79846996000005,145.265284,366.31249829999996,666.4329702200001,146.799995,366.8230704,668.7053130399996,,,,,,,180.11818799999998,337.94780165000003,368.23386982,,,,,,,,,,,,,11.744031,147.09668789999998,418.4648013599999,,,,,,,,,,,,,7.543333,16.963126299999978,60.94232440000001,146.66281149999998,224.53224439999957,749.0353710499993,148.468816,343.4451358,2149.1469706799994,,,,,,
0.4,6.287411,21.0120265,56.85534010000018,143.060408,169.65575239999993,371.37486269000016,144.460269,184.93724309999996,379.20923423999994,,,,,,,180.37282699999997,353.6291991499999,498.4819625299993,,,,,,,,,,,,,11.732167,144.5560296,171.91439212000017,,,,,,,,,,,,,6.254327,9.831621399999998,17.089362719999922,144.4197385,149.48399075,156.02866742000015,145.412302,150.801062,180.76115918000016,,,,,,
0.5,6.138878999999999,10.088769549999995,38.81774153999934,142.82007,147.07261675,251.50219824999897,144.0036215,148.65468249999998,287.1984952499993,,,,,,,145.269073,397.34030529999967,521.6780241399997,,,,,,,,,,,,,12.0483625,144.25602825,148.77375751,,,,,,,,,,,,,6.384489,11.037061549999999,22.74865270000057,144.894373,150.30330800000002,155.64489859999995,146.107685,151.8230954,157.82889334,,,,,,
0.6,6.028405,10.207826399999993,132.92298156,142.667248,146.8899994,236.69750553,143.795733,149.8700101,242.9187321,,,,,,,156.8179055,431.0592126499996,604.2017925399999,,,,,,,,,,,,,9.996269,142.90107959999997,146.91559287999996,,,,,,,,,,,,,6.480487,13.24231475,136.7932312999999,145.16309,153.735934,337.901558200001,146.442335,158.13353585,499.6654887200036,,,,,,
0.7,6.00178,9.2829784,136.3244992399999,142.409137,146.0952398,150.60959108,143.522137,147.3124477,152.51738705999995,,,,,,,172.538158,346.755534,479.97480520000005,,,,,,,,,,,,,11.481065000000001,374.8311725,1145.8512322499969,,,,,,,,,,,,,6.344098000000001,10.89505825,136.55968079999997,144.901286,150.1340712,156.21927852,146.073114,151.8060688,159.1645752400001,,,,,,
0.8,6.301486,10.713574799999998,139.22556986,142.730447,146.7091158,150.78581224,143.892851,148.2102633,153.05610116999995,,,,,,,189.617635,292.18547715,323.4857020899999,,,,,,,,,,,,,10.162027,504.4653175499996,2604.4334023499937,,,,,,,,,,,,,6.521601,11.723493399999992,139.3793546,145.3404785,151.21534275,160.6726859500001,146.597761,153.0513651,166.56046906000012,,,,,,
0.9,6.440294,13.271837999999999,141.5872944,142.796925,146.73470215,150.66505818,143.941795,148.24787700000002,152.88130530000007,,,,,,,146.3339385,532.3435848999999,725.8573792500002,,,,,,,,,,,,,10.646919,148.2363315,2384.4430494999997,,,,,,,,,,,,,6.6752645,15.335678450000007,141.1174399,145.676505,150.88703850000002,155.24577750000003,146.996252,152.4166377,157.77704354,,,,,,
1.0,8.949638499999999,143.84004045,145.98883383999998,142.690413,146.055531,148.95774563999998,143.819955,147.355991,151.36719452,,,,,,,149.67009000000002,484.5592405,828.1478561500002,,,,,,,,,,,,,11.1450505,723.92391255,3463.516162489995,,,,,,,,,,,,,11.031545,144.9088387,149.26463634000004,147.264721,153.10003120000002,162.30404532,148.75541099999998,155.1754858,164.33316656999966,,,,,,
