x_var,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_read_p50,detock_read_p95,detock_read_p99,detock_write_p50,detock_write_p95,detock_write_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_read_p50,janus_read_p95,janus_read_p99,janus_write_p50,janus_write_p95,janus_write_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_read_p50,calvin_read_p95,calvin_read_p99,calvin_write_p50,calvin_write_p95,calvin_write_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_read_p50,slog_read_p95,slog_read_p99,slog_write_p50,slog_write_p95,slog_write_p99
0.35,9.544242,16.445549999999994,37.22405292,11.544424,149.71107405,153.60009285,146.680565,152.3744957,158.19531109999997,10.259873,17.3469337,45.16876164000016,144.473157,151.2669052,155.81452772,141.511777,173.5883638,192.86841803999982,,,,,,,142.6617195,174.64327054999998,192.03999704,141.415105,173.52678429999997,193.12994083999996,121.57163650000001,342.80020125,1748.5574411999944,,,,,,,123.114502,343.26090169999856,1788.2121944000025,121.441421,342.7540713999999,1739.5501954400067,9.029413,16.2513136,27.795564080000013,11.075959,153.07601599999998,157.86408122,148.9622655,156.41101995,162.40574914999996,9.7740005,16.9937283,40.845301790000065,146.0893135,155.09972155,160.15478685
0.4,9.353185,16.1575598,28.38760055999999,13.142801,150.003188,153.89222863999998,146.6272225,152.53473855,157.70180229000002,10.171411,16.6809409,35.94728035999987,144.603911,151.4861498,155.87577811999995,140.723835,199.60390249999995,349.3921120399999,,,,,,,142.0670965,199.78691554999975,332.04719949,140.593129,199.5764208,350.7299233799999,114.407561,866.2680502,3163.8534932000002,,,,,,,114.892799,943.5353263999983,3165.13247008,114.3679415,864.8815099499996,3163.2158739700003,9.070362,16.51168675,23.907033100000007,12.421658,153.3854729,158.11265546,149.111324,156.3412665,163.89785789999988,9.843457,17.17252775,31.871964049999885,146.566674,155.144479,160.4674745
0.45,9.0682285,15.956472699999999,31.99972201999992,21.631765,149.7918834,153.84114632,146.27161,151.84160599999998,157.47505538000001,9.76918,16.576793699999996,39.97997572000003,144.562526,150.9432066,155.60179875999998,140.62236,174.87377549999994,217.12117654,,,,,,,141.58791,176.30330189999998,218.90661296,140.539203,174.6467815,216.87562964999975,116.016449,617.452562,2284.004882,,,,,,,117.96889,625.6358625999997,2325.8627647199996,115.86301950000001,616.7989915,2280.2606631500007,9.062681,17.933016,81.1364500600001,28.731814,154.06543355,277.2684490199977,149.0160555,157.74304955,375.62552789999995,9.936613,19.172057,101.063856,146.66263,156.0178501,326.46513454000024
0.5,9.1314135,15.775964899999998,30.143841219999565,138.136036,150.07276960000002,154.74467947999997,146.115715,152.024316,158.0191214400001,9.883004,16.570248749999998,45.2075415,144.5822175,151.1276432,156.29708438,141.539613,176.62599024999992,299.04454420999997,,,,,,,142.644927,176.08124594999973,301.93422776000006,141.4289545,176.66713109999984,298.8877021900001,103.3532745,5204.7122182,5915.64267533,,,,,,,104.940675,5201.978833800001,5901.124892319998,103.233679,5205.1183932,5917.835447000005,8.702619,15.723432,35.29053940000109,139.74699349999997,152.861018,157.197559,148.3834685,155.14166335000002,160.70334266,9.471223,16.496992599999995,50.54899008000025,146.504908,154.14588925,158.867801
0.55,9.001192,16.56657654999999,44.61933008999993,141.894756,149.8007697,156.57625227000003,145.869828,151.7031982,181.2477216,9.961745,17.483108,54.588604,144.4657305,150.76609894999999,164.7744322799993,142.518037,173.46711560000006,292.8342105600016,,,,,,,143.546147,175.54948189999996,309.9745968999998,142.4258545,173.27797189999995,291.40713143000016,,,,,,,,,,,,,,,,8.790325,15.847964099999995,28.165225159999956,143.723978,154.03584,162.00527519999983,148.7516735,156.004819,198.7825199100007,9.662451,16.760015599999996,49.931947599999326,146.945004,155.09080544999998,168.43804884999994
0.6,8.823097,15.661128399999999,32.33411533999981,143.069464,150.1557172,154.25340003999997,146.0785035,151.79638775,157.91137585000007,9.742049,16.3938215,46.56975729999995,144.821465,150.990633,155.746415,142.398771,205.075578,244.9260926199997,,,,,,,143.768312,207.432544,246.537818,142.27128900000002,204.8797255,244.73769670000007,121.656659,3037.7381975999992,3411.19311996,,,,,,,123.237426,3086.4952347999983,3427.7357557999985,121.53610599999999,3035.1023032499993,3407.664073959999,8.717507,15.633324099999998,27.17947083999973,144.8882675,153.73015635000002,158.62316724000001,148.65952199999998,155.51817435,163.24221498999992,9.563476,16.225327,37.87927840000036,147.0801255,154.607532,160.26745187999998
0.65,8.5108965,15.259997549999985,52.83189069000007,142.868278,149.255639,155.63368728,145.232937,150.7034373,168.75586398000078,9.383165,16.1547115,63.24729334000002,144.170098,150.002307,158.9140750000001,142.074116,160.2965979,175.33285806000004,,,,,,,143.188922,161.2269928,176.70634207999996,141.962563,160.19813200000002,175.19064164999992,109.372289,2113.1686025499957,3930.3235598500014,,,,,,,109.50613150000001,2178.7458237499995,3917.884963309996,109.368031,2104.705001649995,3931.5365286999954,8.562304,15.269801599999997,29.865013680000086,145.609274,153.8653715,158.6650473,148.615896,155.45095560000001,161.65738752000004,9.2981045,16.0638886,49.72923327999996,147.243623,154.6975237,159.76140688
0.7,8.633442500000001,15.095142500000001,34.08715325,143.41128,149.40045099999998,153.57576812,145.279496,150.52138535,156.04145897,9.535684,15.7274888,48.19839539999999,144.36168,149.91450519999998,154.555641,143.828458,167.9796084,186.32718060000008,,,,,,,145.240096,169.96061629999997,198.17347198000004,143.709582,167.7713621,185.98178866,110.52823,953.0728921999987,4694.53319839996,,,,,,,111.043543,796.086036499996,4594.119107660005,110.478976,970.5126855999993,4706.211105499998,8.525244,15.4585335,30.917834,146.007423,153.8065939,158.92436881999998,148.41503,155.1527245,162.95640845999992,9.332719999999998,16.3096526,37.79371122999999,147.188918,154.455871,160.1848955
0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5474835,3804.6305404999985,8897.749731449998,,,,,,,115.3227885,4390.103372099993,8876.921372119998,114.49472349999999,3780.9260515,8897.999680749994,8.377308500000002,15.370088750000003,52.22693546000002,146.087779,153.7013778,168.66669015999994,147.997596,155.04506,288.35249920000024,9.237769,16.10338859999998,75.26162512000013,146.952353,154.26952079999998,247.75617193999813
0.8,8.488899499999999,14.903990099999993,29.51495778,143.815155,149.48306865,156.21097474999996,144.9853225,150.6168576,158.49700070000014,9.4836745,15.626102649999998,37.67226549999975,144.303852,149.9701957,156.87745409999997,144.2306125,217.29805605000007,253.6263044499999,,,,,,,145.24981050000002,215.9877167,238.57135128,144.12388900000002,217.46629899999996,254.79821786999943,112.935389,3055.4897182499985,9024.653895429996,,,,,,,114.6200585,3193.4948568999994,9047.089925380002,112.806982,3045.1775176999995,9021.945526159992,8.2897445,14.829701949999999,59.5132714100001,146.394181,153.3915116,161.26022333999998,147.940343,154.4750889,166.38237262000007,9.129341,15.6295032,84.02096700999998,147.04315400000002,153.9441187,162.8437223300001
0.85,8.205245,14.432537599999995,55.86942107999936,143.553221,148.598822,163.17870675,144.478503,149.3234226,176.97003930000008,9.173003999999999,15.189332199999996,60.84201869000025,143.912355,148.90220705000002,168.41423052999977,147.7368735,213.52849255,256.4286222200001,,,,,,,148.802263,213.86111780000002,242.17916340000002,147.623406,213.49980140000002,259.8215357600009,90.10344,289.9305421999998,7012.305145160004,,,,,,,92.177409,281.028764599999,5905.038772679979,89.90500499999999,290.34886565,7030.987034649968,8.320478,14.638405599999995,24.917914400000072,146.823283,153.4292045,157.6295163,148.04753749999998,154.2937307,158.9633632,9.205911,15.342749,35.77626840000011,147.276007,153.8196591,158.13100692000003
0.9,8.328907,14.450847999999999,23.27810587999995,144.045362,149.1465885,154.3248027,144.78802100000001,149.89690585,155.22292663000002,9.28251,15.271465500000001,45.51399499999973,144.296224,149.4518174,154.62458207999998,147.700264,193.76466195,216.31951338,,,,,,,149.002602,193.386628,213.74731719999997,147.572296,193.778347,216.76527160000012,113.8588075,770.0517235499999,6595.9173501399955,,,,,,,114.499839,630.414307099995,6548.100691900001,113.813061,772.2612056999998,6597.7350342400005,8.562154,15.280731800000002,29.6733953599999,147.18894,154.1558067,158.98539052,148.17574,154.93147399999998,159.61446549999997,9.473668,15.909978199999996,44.38536363999987,147.514936,154.4423993,159.18986522
0.95,8.398328500000002,14.538333599999998,45.15957673000016,144.191942,148.8976784,153.59648316,144.778568,149.433205,155.01027820000002,9.3380385,15.2891841,57.72552533999998,144.351388,149.08131225,153.9138486,146.74726,206.77220940000004,303.97387633999784,,,,,,,148.307776,210.16283705,323.3289471300024,146.601043,206.4333,303.71310220000066,114.4125145,1528.2121960499865,6532.622628689993,,,,,,,115.9923435,1375.6374372999937,6051.710051979987,114.27669650000001,1546.1530688000057,6570.562159780021,8.4673455,15.083863399999997,31.047270859999678,147.458737,153.9365795,158.35313649999998,148.19259,154.641435,159.854416,9.371594,15.996611999999999,45.47652903999971,147.640431,154.1851266,158.85312435999998
1.0,8.281963999999999,14.3770935,26.929669150000038,144.33412900000002,148.988434,153.12423725,144.8077965,149.564203,153.92464496,9.292847,14.9057854,37.54329902000028,144.423105,149.2040344,153.43548591999996,146.698957,192.21919039999997,221.45170012000005,,,,,,,147.8763825,193.72588074999996,231.3218281500001,146.594955,192.0729589,220.89174970000008,104.0487785,532.6311455,4214.698685250001,,,,,,,102.551882,453.2797778999986,4042.6762229799983,104.193445,535.8843177999996,4219.1991237,8.3775665,14.776122899999999,42.32500738000056,147.81526,154.27453419999998,160.06795301999998,148.261542,154.9455246,160.99886324,9.331547,15.785168999999991,76.6314908799999,147.847189,154.5177908,160.46466283999996
