x_var,detock_throughput,detock_p50,detock_p95,detock_p99,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_aborts,detock_bytes,detock_cost,janus_throughput,janus_p50,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.0,17565.0,37.314212,182.8315745,371.55784430000017,37.680021,155.50645719999997,300.7400864800011,38.045453,203.535396,462.6721052000004,36.599403,158.77758649999996,312.69289354000006,0.0,199546178.48333332,0.2849942254293576,13689.0,138.243638,158.45072285,311.0052406600013,138.243638,158.45072285,311.0052406600013,,,,,,,0.0,139025323.55,0.27726689100737817,13132.0,138.309991,465.79452749999996,1163.0209294,138.309991,465.79452749999996,1163.0209294,,,,,,,0.0,87298424.53333333,0.21024737211899686,19691.0,32.127059,207.80203119999783,427.4315404,32.4246055,169.78993674999998,348.4894713499999,32.335262,259.45258719999987,579.0509167200004,31.8901665,172.25441975,347.6226031499998,0.0,218311557.38333333,0.2732837919692584
0.01,17528.0,32.326948,206.255495,364.0115145000002,28.706324,176.92157809999992,299.43294246,32.052957,233.48249409999983,449.32962728000047,33.688108,197.3490552,325.42722683999983,0.0,209926398.98333332,0.29743998058344745,13660.0,139.723284,159.54825090000003,242.59826516000032,139.723284,159.54825090000003,242.59826516000032,,,,,,,0.0,144932590.03333333,0.2865045242069302,15709.0,120.723866,319.1997267999999,644.059423639999,120.723866,319.1997267999999,644.059423639999,,,,,,,0.0,124820886.88333334,0.2235290430750949,15871.0,27.236707,158.68626694999986,1779.7261316299912,26.514888,61.1288553,211.6920531,26.412716,88.77896059999998,519.7823136799955,28.319829,176.7596679999998,4200.2028692999875,0.0,184857160.96666667,0.29690272946464197
0.02,17351.0,35.5642755,179.40289975,270.3665172999995,30.857781,107.68739219999992,179.95881141000018,32.928549,153.3887518,259.7081042400001,40.638047,196.5417115,294.95138957999956,0.0,208147964.16666666,0.29842425700728115,13901.0,139.068042,164.7408315,209.1479005499999,139.068042,164.7408315,209.1479005499999,,,,,,,0.0,148917584.28333333,0.28727082121190317,16532.0,66.129156,1455.9898551499998,2166.957124130002,66.129156,1455.9898551499998,2166.957124130002,,,,,,,0.0,157897134.63333333,0.2524160835147996,15824.0,23.406467,243.9123181999999,1744.1975665600019,22.204395,88.3587141999998,358.5006970799998,22.485934,197.5615653,714.6392169199986,24.8882915,302.515195,2178.179301,0.0,186544552.56666666,0.2999172807971014
0.05,12405.0,18.8699,180.40245719999993,3290.6357536400055,16.40873,70.26308440000004,162.5877696400003,16.379716,147.14111700000004,318.1372555600009,31.37791,260.8337077999996,8166.014282579988,0.0,159090966.5,0.33831675372833536,13459.0,141.918089,169.97897264999995,302.7675359099999,141.918089,169.97897264999995,302.7675359099999,,,,,,,0.0,145114209.98333332,0.2910531391386185,15199.0,67.97141500000001,1373.3070865999987,6529.175160070001,67.97141500000001,1373.3070865999987,6529.175160070001,,,,,,,0.0,149059303.31666666,0.26292427569796256,15596.0,14.529133,289.3748493999985,540.8714833399996,13.147092,93.49159459999998,398.35532324000013,13.0785975,340.8301415,655.13160325,19.095888000000002,174.394411,521.6574146499993,0.0,192555490.5,0.31201011862015904
0.075,13677.0,21.800894,174.0855053,299.2814098200004,16.2969115,81.54047675,141.7833935500002,16.918931999999998,155.07230389999998,232.63066786000005,145.663333,208.95246659999958,484.18316562000064,0.0,176713389.95,0.33262175908459457,13886.0,140.36991799999998,159.75961650000002,213.81304616999998,140.36991799999998,159.75961650000002,213.81304616999998,,,,,,,0.0,149610664.73333332,0.28857938172739933,13652.0,94.562613,1608.2999013999997,6356.180626520007,94.562613,1608.2999013999997,6356.180626520007,,,,,,,0.0,132475847.01666667,0.2684234500683661,13421.0,14.014887,195.09329534999978,381.62614253999976,11.522363,108.14852579999977,250.06286485999988,11.318197,169.5388225,342.60495709999987,145.136001,230.71936669999965,420.7771939199976,0.0,168666406.56666666,0.3269747508630753
0.1,14832.0,17.4798255,163.8574655,259.16851789,12.607335,78.27049220000002,140.9640728,12.678024,153.16839355,211.87589717999964,147.772901,185.7601035,278.4255282000001,0.0,196010937.56666666,0.3327412858234448,13751.0,140.5720945,164.79870894999988,250.43052069,140.5720945,164.79870894999988,250.43052069,,,,,,,0.0,148546402.28333333,0.2898645949870312,15679.0,119.528867,818.85229,3954.230415,119.528867,818.85229,3954.230415,,,,,,,0.0,152694427.9,0.259511994259838,15774.0,16.2250245,162.05921145000002,191.73223426,11.953009,36.6955346,89.91057943999976,11.9702515,153.385176,167.2396431400001,149.896961,169.5828517,217.6298896800001,0.0,203257626.75,0.32205861132242936
0.15,13662.0,19.982397,158.75109259999996,172.0036621599997,12.624044999999999,25.89055805000001,59.867407769999744,13.079717,153.5595488,161.9903707,150.17760099999998,162.1321294,185.87687424,0.0,184599097.46666667,0.34453095808324796,12989.0,143.63062200000002,177.922182,244.48316579999997,143.63062200000002,177.922182,244.48316579999997,,,,,,,0.0,140842562.3,0.29500740980829937,16488.0,107.215576,743.5220210999995,1559.6888370999998,107.215576,743.5220210999995,1559.6888370999998,,,,,,,0.0,155625637.95,0.2503343497695294,14016.0,14.688178,155.90783925,160.72722396999995,10.189208,18.797361049999992,53.3211145299998,10.152201,152.34240119999998,157.33435011999995,149.735648,157.81859,164.24844620000007,0.0,183485997.28333333,0.3342408637033865
0.2,12453.0,40.496394,156.214886,165.80604720000005,11.649581,23.8694095,57.890171240000114,12.181122,152.50617365,158.91370329,148.99859450000002,158.9988209,181.25455739000049,0.0,170758483.1,0.35575119746245887,13146.0,141.478826,169.568097,263.33287874999996,141.478826,169.568097,263.33287874999996,,,,,,,0.0,139870901.58333334,0.29000593577260514,16217.0,111.254131,813.375991,1408.9139748000032,111.254131,813.375991,1408.9139748000032,,,,,,,0.0,154437287.73333332,0.2530520906867279,12547.0,41.46293,156.4324001,161.61284829999997,9.765019500000001,17.708169949999995,43.954167919999854,10.0646575,153.17273555,158.09875375000001,150.031742,158.4047944,164.55602076,0.0,167104098.95,0.34726085749581576
0.25,11862.0,142.66236199999997,153.8410172,159.66083726,10.3832945,19.559540399999996,44.28246598999998,11.2803385,151.21172669999999,156.21570023,147.982166,155.7723135,163.84421575,0.0,164581441.85,0.3630609371944023,13768.0,141.674523,162.54375704999998,227.0199828899999,141.674523,162.54375704999998,227.0199828899999,,,,,,,0.0,145524417.96666667,0.28511681866163086,14680.0,86.227548,4188.844721799997,13461.382026420015,86.227548,4188.844721799997,13461.382026420015,,,,,,,0.0,146290208.9,0.26844715108991823,11706.0,143.64307150000002,155.79664175,161.16762214999994,9.510754,17.432184199999995,37.64423811999998,10.178674,152.96545,158.43529619999998,149.492883,157.6640595,163.72237567,0.0,157782001.8,0.35628225149495985
0.3,11361.0,143.394469,151.36287539999998,155.41853779999997,9.4464305,16.402885399999995,34.924379750000476,10.662102,149.654138,153.4303056,146.8406425,152.61188095,158.01448315,0.0,159302222.96666667,0.36977770084793005,12952.0,140.33943649999998,193.89300664999996,350.9463490799993,140.33943649999998,193.89300664999996,350.9463490799993,,,,,,,0.0,140318319.46666667,0.29504064154828086,14628.0,124.88360750000001,2826.4084232499995,6310.962475530004,124.88360750000001,2826.4084232499995,6310.962475530004,,,,,,,0.0,145258516.81666666,0.267990862478352,11104.0,144.8209305,154.83753775,159.57734533,9.052515,16.182796699999997,36.31339671999998,10.26042,152.66448,157.20735572,149.13762300000002,156.50976575,162.04524085,0.0,152226170.61666667,0.36559108540465896
