x_var,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_read_p50,detock_read_p95,detock_read_p99,detock_write_p50,detock_write_p95,detock_write_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_read_p50,janus_read_p95,janus_read_p99,janus_write_p50,janus_write_p95,janus_write_p99,cockroachdb_lsh_p50,cockroachdb_lsh_p95,cockroachdb_lsh_p99,cockroachdb_fsh_p50,cockroachdb_fsh_p95,cockroachdb_fsh_p99,cockroachdb_mh_p50,cockroachdb_mh_p95,cockroachdb_mh_p99,cockroachdb_read_p50,cockroachdb_read_p95,cockroachdb_read_p99,cockroachdb_write_p50,cockroachdb_write_p95,cockroachdb_write_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_read_p50,calvin_read_p95,calvin_read_p99,calvin_write_p50,calvin_write_p95,calvin_write_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_read_p50,slog_read_p95,slog_read_p99,slog_write_p50,slog_write_p95,slog_write_p99
-111.0,,,,,,,,,,,,,,,,456.6986885,1446.578527149999,2131.630901800001,,,,,,,,,,,,,,,,,,,,,,17.683840749414564,21.30187353629979,21.743442622950838,49.036645962732266,70.19612055798694,71.595163425312,37.043476999999996,319.59191575,601.5465017999992,,,,,,,,,,,,,8.308687500000001,19.62316469999999,42.01247838999997,7.1259595000000004,18.57524264999999,40.91900267000003,7.882814,24.12325459999999,55.971782000000154,,,,,,
-100.0,8.8708885,21.87591774999999,75.05126985999989,7.553528999999999,21.036959149999998,80.76704580000033,8.3823935,34.03804075,128.7987023999999,,,,,,,523.054234,1384.5460969999997,2254.14438692,,,,,,,,,,,,,,,,,,,,,,18.13688524590166,20.66956967213114,21.08237704918032,78.75491803278638,115.68252851033701,117.91871881682292,,,,,,,,,,,,,,,,8.710151499999998,19.3932014,34.96106836000011,7.495737500000001,18.95932864999998,38.41979271999982,8.320795,35.041607299999995,56.87127004000001,,,,,,
-75.0,8.286258499999999,16.282455249999998,145.97624220000242,7.22273,16.745191399999978,177.56541587999953,8.010299,64.85363559999995,369.31909943999926,,,,,,,425.9821995,1631.0954546999994,2877.3718156400123,,,,,,,,,,,,,,,,,,,,,,17.388193018480475,19.995482546201213,20.508008213552333,163.9127488617074,250.21235603963726,253.77982323006827,64.007731,242.9181654,413.24112811999976,,,,,,,,,,,,,8.832485,17.716961399999988,26.99103711999999,7.618246,16.0564124,37.91236137999974,8.4472375,62.98094999999998,94.08281720999999,,,,,,
-50.0,9.012477,20.881820399999985,144.85508823999996,7.879676,23.185972699999994,148.63143872000023,8.680967500000001,88.30342445,201.77994128000026,,,,,,,469.2550645,1531.9962605999995,2608.2871413900007,,,,,,,,,,,,,,,,,,,,,,16.99282786885243,19.610758196721278,20.040266393442586,280.0008285816059,421.9565039201806,427.7270759087774,90.091995,208.81908729999998,275.70224168000004,,,,,,,,,,,,,8.716515,15.7484422,20.943964920000006,7.5603394999999995,13.117887600000001,50.74079107000008,8.360430000000001,93.46990335000002,143.8538929899997,,,,,,
-25.0,9.273333000000001,20.996990299999975,81.20271057000004,8.0719715,22.918202,121.07121720000036,8.8889055,111.82985209999987,203.3808406999997,,,,,,,487.83872099999996,1494.101732199999,3002.3867510399996,,,,,,,,,,,,,,,,,,,,,,53.50737704918041,56.35655737704927,63.17674180327879,638.6364754098414,870.4374198146929,882.6061742694279,190.53253949999998,807.61005295,1071.9931024500004,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,9.7659685,22.300513449999983,43.83345213999994,8.455872,22.588235999999984,85.27339768000004,9.307312,129.19934569999998,222.85200384000004,,,,,,,466.628864,1489.0444205,2154.8141545999993,,,,,,,,,,,,,,,,,,,,,,25.452053388090363,28.17227926078031,28.663347022587292,592.7994286224592,834.282412284624,845.3970538344828,175.07437449999998,484.98853065000003,686.81969582,,,,,,,,,,,,,10.140289,26.290012349999976,79.25821773999999,8.876498,30.30717404999992,147.86927738999975,9.744008,161.409615,272.58453439999977,,,,,,
50.0,186.797101,217.8907605,234.20090960000002,184.8826795,213.783093,256.1432236000009,187.227489,313.65485550000005,422.44335310000025,,,,,,,589.7158605,1198.2831443499997,1613.5936551699976,,,,,,,,,,,,,,,,,,,,,,317.77612704917954,327.04190573770416,328.07315573770416,2028.0736279401315,2478.385433000636,2504.62453670698,328.2084305,486.29481484999997,669.9804481000001,,,,,,,,,,,,,187.1140945,217.63199405,230.41281935999996,184.94374,213.9975548,298.25198207999694,187.649435,430.4633754,519.3570816800002,,,,,,
100.0,365.318845,425.2757069,468.80898202000037,362.303358,419.572164,504.4761182400001,366.51383250000003,534.13102545,645.7494576799999,,,,,,,622.156865,1130.5182301,1423.10743464,,,,,,,,,,,,,,,,,,,,,,642.3085040983586,661.0793032786869,665.273872950818,4552.383045260073,5937.945554169486,5992.044039557935,507.3551615,640.87378285,857.69842208,,,,,,,,,,,,,365.632117,426.4583104,478.0164157999999,362.696634,420.2479846,568.9555461600011,366.930659,702.6060061,808.3213769200001,,,,,,
250.0,903.5119435,1056.55673325,1249.5661276499995,895.215966,1037.7684729,1272.81637472,905.2527534999999,1232.441728,1367.7858065,,,,,,,880.001773,1183.65397235,1973.3130053700077,,,,,,,,,,,,,,,,,,,,,,1889.8073770491806,1935.8762295081967,1998.0344262295077,17696.54250712729,19147.682573057366,19265.350472202026,1066.858275,1902.2513435999997,2549.044946039999,,,,,,,,,,,,,903.476282,1055.43332955,1253.3355115199997,896.32773,1040.1431525,1420.3044136000012,910.784124,1595.30474145,1724.8599334299997,,,,,,
500.0,1796.5089535000002,2169.12862625,2797.7363889999997,1780.939683,2076.551472,2785.0773558,1804.091011,2400.8092588,2847.4498357199996,,,,,,,1540.234647,2169.997096499999,4006.90869093,,,,,,,,,,,,,,,,,,,,,,1462.9854508196727,1479.7623975409842,1490.7638319672135,15159.166402351637,15478.064923377982,15527.093469350895,2046.4252545,4129.352146049969,9782.452168990007,,,,,,,,,,,,,1800.9139255,2232.207069199999,5646.33604427,1787.040631,2094.8323097,5801.22579478,1820.356862,3218.0986759,5843.857881079996,,,,,,
