x_var,detock_throughput,detock_p50,detock_p95,detock_p99,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_aborts,detock_bytes,detock_cost,janus_throughput,janus_p50,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,cockroachdb_throughput,cockroachdb_p50,cockroachdb_p95,cockroachdb_p99,cockroachdb_lsh_p50,cockroachdb_lsh_p95,cockroachdb_lsh_p99,cockroachdb_fsh_p50,cockroachdb_fsh_p95,cockroachdb_fsh_p99,cockroachdb_mh_p50,cockroachdb_mh_p95,cockroachdb_mh_p99,cockroachdb_aborts,cockroachdb_bytes,cockroachdb_cost,calvin_throughput,calvin_p50,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
-111.0,,,,,,,,,,,,,,,,,42919.0,456.6986885,1446.578527149999,2131.630901800001,456.6986885,1446.578527149999,2131.630901800001,,,,,,,0.0,870565510.15,1.0252153640785875,465.3703703703704,24.114285714285717,987.4857142857144,1054.5714285714287,,,,,,,,,,0.0,17273918.389583334,22.465683145926185,28815.0,37.043476999999996,319.59191575,601.5465017999992,37.043476999999996,319.59191575,601.5465017999992,,,,,,,0.0,631071324.6979166,1.0561897910959765,42053.0,7.565652,21.617442399999998,48.252595759999984,8.308687500000001,19.62316469999999,42.01247838999997,7.1259595000000004,18.57524264999999,40.91900267000003,7.882814,24.12325459999999,55.971782000000154,0.0,1074275822.1125,1.127695566339731
-100.0,33414.0,8.0362055,27.820637049999988,103.0272748299998,8.8708885,21.87591774999999,75.05126985999989,7.553528999999999,21.036959149999998,80.76704580000033,8.3823935,34.03804075,128.7987023999999,0.0,894697405.3645834,1.2706411617988638,40272.0,523.054234,1384.5460969999997,2254.14438692,523.054234,1384.5460969999997,2254.14438692,,,,,,,0.0,823668647.06875,1.0401333797953434,533.3703703703704,35.7875,905.9749999999999,1019.225,,,,,,,,,,0.0,25208781.835416667,20.1959869223014,,,,,,,,,,,,,,,,,38558.0,7.974739,28.30263839999999,48.72249862000004,8.710151499999998,19.3932014,34.96106836000011,7.495737500000001,18.95932864999998,38.41979271999982,8.320795,35.041607299999995,56.87127004000001,0.0,1001439768.4229167,1.1462956322113589
-75.0,37607.0,7.6699175,48.456278199999986,273.97365469999994,8.286258499999999,16.282455249999998,145.97624220000242,7.22273,16.745191399999978,177.56541587999953,8.010299,64.85363559999995,369.31909943999926,0.0,931343112.0145833,1.2393269669081264,39459.0,425.9821995,1631.0954546999994,2877.3718156400123,425.9821995,1631.0954546999994,2877.3718156400123,,,,,,,0.0,806937450.3020834,1.0433302267304174,530.8518518518518,62.112500000000004,905.975,1010.8250000000002,,,,,,,,,,0.0,29891900.835416667,20.420619754578595,26573.0,64.007731,242.9181654,413.24112811999976,64.007731,242.9181654,413.24112811999976,,,,,,,0.0,611182325.4833333,1.0918598300488798,35617.0,8.0932035,29.175549149999885,76.72098697999962,8.832485,17.716961399999988,26.99103711999999,7.618246,16.0564124,37.91236137999974,8.4472375,62.98094999999998,94.08281720999999,0.0,951485505.2354167,1.1905464684593894
-50.0,40342.0,8.341641,56.741458799999904,175.12169816999997,9.012477,20.881820399999985,144.85508823999996,7.879676,23.185972699999994,148.63143872000023,8.680967500000001,88.30342445,201.77994128000026,0.0,1065909072.7979167,1.1975980844320986,38954.0,469.2550645,1531.9962605999995,2608.2871413900007,469.2550645,1531.9962605999995,2608.2871413900007,,,,,,,0.0,793797649.4583334,1.0510702920900648,525.8888888888889,95.275,1027.6125,1241.5125,,,,,,,,,,0.0,29875606.045833334,21.33305089666966,22980.0,90.091995,208.81908729999998,275.70224168000004,90.091995,208.81908729999998,275.70224168000004,,,,,,,0.0,525055458.2,1.1325618168957308,32662.0,8.021988,26.059629199999954,112.89872680000008,8.716515,15.7484422,20.943964920000006,7.5603394999999995,13.117887600000001,50.74079107000008,8.360430000000001,93.46990335000002,143.8538929899997,0.0,848192331.1166667,1.1811142845066305
-25.0,36136.0,8.541888499999999,60.3747490999999,181.3356583499999,9.273333000000001,20.996990299999975,81.20271057000004,8.0719715,22.918202,121.07121720000036,8.8889055,111.82985209999987,203.3808406999997,0.0,949449379.9,1.233982645136698,38938.0,487.83872099999996,1494.101732199999,3002.3867510399996,487.83872099999996,1494.101732199999,3002.3867510399996,,,,,,,0.0,786244756.80625,1.0406431869572923,505.2962962962963,155.6875,3456.0875,3892.3125,,,,,,,,,,0.0,33952530.54375,21.736126702947477,24040.0,190.53253949999998,807.61005295,1071.9931024500004,190.53253949999998,807.61005295,1071.9931024500004,,,,,,,0.0,634223796.7333333,1.1938640009425847,,,,,,,,,,,,,,,,
0.0,37741.0,8.9564085,50.240168749999995,172.75092905000008,9.7659685,22.300513449999983,43.83345213999994,8.455872,22.588235999999984,85.27339768000004,9.307312,129.19934569999998,222.85200384000004,0.0,1006195746.8791667,1.1974819121494018,39419.0,466.628864,1489.0444205,2154.8141545999993,466.628864,1489.0444205,2154.8141545999993,,,,,,,0.0,792542009.39375,1.0304185707102256,520.2222222222223,191.6,1312.8249999999998,1736.4500000000003,,,,,,,,,,0.0,30004678.15625,21.095349521238248,23302.0,175.07437449999998,484.98853065000003,686.81969582,175.07437449999998,484.98853065000003,686.81969582,,,,,,,0.0,608743827.5041667,1.2132009852066232,40327.0,9.389424,87.44916399999975,234.22987490000122,10.140289,26.290012349999976,79.25821773999999,8.876498,30.30717404999992,147.86927738999975,9.744008,161.409615,272.58453439999977,0.0,1009549417.0125,1.1397758403652571
50.0,3257.0,186.067779,220.9797452,376.6566810800003,186.797101,217.8907605,234.20090960000002,184.8826795,213.783093,256.1432236000009,187.227489,313.65485550000005,422.44335310000025,0.0,110276905.41875,4.260565875605534,36983.0,589.7158605,1198.2831443499997,1613.5936551699976,589.7158605,1198.2831443499997,1613.5936551699976,,,,,,,0.0,776248131.96875,1.0668245391726527,481.6296296296296,1451.2375,3103.7875000000004,4143.975,,,,,,,,,,0.0,24232170.68125,22.21003577170005,12472.0,328.2084305,486.29481484999997,669.9804481000001,328.2084305,486.29481484999997,669.9804481000001,,,,,,,0.0,347619629.86041665,1.6933092206303224,4237.0,186.2924275,230.45211809999992,468.3148614100002,187.1140945,217.63199405,230.41281935999996,184.94374,213.9975548,298.25198207999694,187.649435,430.4633754,519.3570816800002,0.0,133828080.76458333,3.464072521097212
100.0,1685.0,364.455741,430.1448725999999,604.9288353599999,365.318845,425.2757069,468.80898202000037,362.303358,419.572164,504.4761182400001,366.51383250000003,534.13102545,645.7494576799999,0.0,60108160.11666667,7.16738783864573,35629.0,622.156865,1130.5182301,1423.10743464,622.156865,1130.5182301,1423.10743464,,,,,,,0.0,737681042.875,1.0622961060978344,438.40740740740745,2684.3500000000004,6341.7875,9630.1125,,,,,,,,,,0.0,23760314.170833334,24.34698332751119,8145.0,507.3551615,640.87378285,857.69842208,507.3551615,640.87378285,857.69842208,,,,,,,0.0,233425325.36458334,2.1672808810253392,2199.0,364.849041,489.244652399999,766.5014011200003,365.632117,426.4583104,478.0164157999999,362.696634,420.2479846,568.9555461600011,366.930659,702.6060061,808.3213769200001,0.0,74558724.63958333,5.729526794714138
250.0,684.0,900.299,1093.2480952,1345.7534620799993,903.5119435,1056.55673325,1249.5661276499995,895.215966,1037.7684729,1272.81637472,905.2527534999999,1232.441728,1367.7858065,0.0,25475695.641666666,15.839517068368258,26989.0,880.001773,1183.65397235,1973.3130053700077,880.001773,1183.65397235,1973.3130053700077,,,,,,,0.0,571664828.525,1.1454387202847043,165.74074074074073,13891.525000000001,37178.3,41607.512500000004,,,,,,,,,,0.0,27264110.270833332,65.00902558696927,3543.0,1066.858275,1902.2513435999997,2549.044946039999,1066.858275,1902.2513435999997,2549.044946039999,,,,,,,0.0,108810431.59583333,3.861538591163719,892.0,902.992689,1299.7330559999998,1679.7172680600002,903.476282,1055.43332955,1253.3355115199997,896.32773,1040.1431525,1420.3044136000012,910.784124,1595.30474145,1724.8599334299997,0.0,31880383.689583335,12.400680547848154
500.0,344.0,1792.6451135,2272.162482649999,2813.390636249999,1796.5089535000002,2169.12862625,2797.7363889999997,1780.939683,2076.551472,2785.0773558,1804.091011,2400.8092588,2847.4498357199996,0.0,13346106.8125,30.22212003377341,14759.0,1540.234647,2169.997096499999,4006.90869093,1540.234647,2169.997096499999,4006.90869093,,,,,,,0.0,317004715.57708335,1.468418611490823,19.185185185185183,25501.375,39862.675,41204.8625,,,,,,,,,,0.0,16911523.416666668,543.5765064009412,1709.0,2046.4252545,4129.352146049969,9782.452168990007,2046.4252545,4129.352146049969,9782.452168990007,,,,,,,0.0,52348636.53541667,6.883446484380079,427.0,1801.068638,3130.5119258,5821.23935692,1800.9139255,2232.207069199999,5646.33604427,1787.040631,2094.8323097,5801.22579478,1820.356862,3218.0986759,5843.857881079996,0.0,14956792.59375,24.48147652413479
