x_var,detock_cpu_usage_percent,detock_mem_usage_percent,detock_net_usage_percent,detock_disk_usage_percent,detock_aborts,janus_cpu_usage_percent,janus_mem_usage_percent,janus_net_usage_percent,janus_disk_usage_percent,janus_aborts,calvin_cpu_usage_percent,calvin_mem_usage_percent,calvin_net_usage_percent,calvin_disk_usage_percent,calvin_aborts,slog_cpu_usage_percent,slog_mem_usage_percent,slog_net_usage_percent,slog_disk_usage_percent,slog_aborts
0.0,57.445,38.337,2.626,0.575,0.0,62.72,30.411,1.602,0.57,0.0,49.341,33.382,1.006,0.57,0.0,69.942,36.722,1.838,0.57,0.0
0.0,59.142,38.67,2.203,0.575,0.0,60.948,30.477,1.304,0.57,0.0,53.589,33.435,1.064,0.57,0.0,58.473,37.119,1.232,0.57,0.0
0.001,49.256,39.149,1.361,0.575,0.0,67.341,30.53,1.447,0.57,0.0,59.495,33.571,1.303,0.57,0.0,76.827,37.485,1.774,0.57,0.0
0.01,57.58,39.436,1.589,0.575,0.0,67.555,30.623,1.471,0.57,0.0,49.067,33.699,1.019,0.57,0.0,75.406,37.77,1.731,0.57,0.0
0.1,59.099,39.662,1.362,0.575,0.0,65.376,30.747,1.498,0.57,0.0,55.559,33.77,0.975,0.57,0.0,79.74,37.984,1.553,0.57,0.0
0.5,56.547,39.859,1.498,0.575,0.0,66.755,30.86,1.499,0.57,0.0,63.065,33.931,1.148,0.57,0.0,74.199,38.173,3.918,0.57,0.0
1.0,67.689,40.022,1.524,0.575,0.0,67.451,30.948,1.525,0.57,0.0,52.532,34.188,5.552,0.57,0.0,78.117,38.341,1.613,0.57,0.0
