x_var,detock_cpu_usage_percent,detock_mem_usage_percent,detock_net_usage_percent,detock_disk_usage_percent,detock_aborts,janus_cpu_usage_percent,janus_mem_usage_percent,janus_net_usage_percent,janus_disk_usage_percent,janus_aborts,calvin_cpu_usage_percent,calvin_mem_usage_percent,calvin_net_usage_percent,calvin_disk_usage_percent,calvin_aborts,slog_cpu_usage_percent,slog_mem_usage_percent,slog_net_usage_percent,slog_disk_usage_percent,slog_aborts
0.0,67.289,29.448,2.228,0.575,0.0,60.965,32.059,1.6,0.57,0.0,48.948,37.961,4.363,0.57,0.0,79.191,40.082,1.852,0.57,0.0
10.0,65.905,33.322,4.815,0.572,0.0,59.128,32.157,1.518,0.57,0.0,55.091,38.083,1.298,0.57,0.0,77.24,40.241,2.175,0.57,0.0
50.0,60.78,33.372,3.231,0.572,0.0,58.149,32.246,1.43,0.57,0.0,52.422,38.18,1.093,0.57,0.0,64.195,40.42,4.684,0.57,0.0
100.0,63.982,33.416,2.368,0.572,0.0,63.124,32.335,1.702,0.57,0.0,53.781,38.301,1.122,0.57,0.0,73.08,40.526,2.246,0.57,0.0
250.0,29.595,29.886,0.134,0.575,0.0,65.137,32.358,0.965,0.57,0.0,46.356,38.413,0.958,0.57,0.0,75.84,40.635,1.434,0.57,0.0
500.0,68.517,33.455,0.425,0.572,0.0,61.075,32.37,0.531,0.57,0.0,42.94,38.47,0.96,0.57,0.0,74.478,40.7,0.766,0.57,0.0
1000.0,57.542,33.517,0.185,0.572,0.0,49.3,32.376,0.253,0.57,0.0,33.166,38.497,0.621,0.57,0.0,57.256,40.703,0.291,0.57,0.0
