x_var,janus_throughput,janus_p50,janus_p90,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p90,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p90,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p90,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_lsh_p50,Detock_lsh_p90,Detock_lsh_p95,Detock_lsh_p99,Detock_fsh_p50,Detock_fsh_p90,Detock_fsh_p95,Detock_fsh_p99,Detock_mh_p50,Detock_mh_p90,Detock_mh_p95,Detock_mh_p99,Detock_aborts,Detock_bytes,Detock_cost,slog_throughput,slog_p50,slog_p90,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p90,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p90,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p90,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost,calvin_throughput,calvin_p50,calvin_p90,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p90,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p90,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p90,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost
0.0,22180.0,197.5711885,331.765819,363.4763802999999,441.13226056,197.5711885,331.765819,363.4763802999999,441.13226056,,,,,,,,,0.0,97912474.93333334,0.13405092419597234,22198.0,138.72005000000001,438.68292499999984,1049.9258282000058,4027.3717784100054,28.228725500000003,307.8964465000005,605.9624400499997,3225.803685849999,162.841078,687.7554698000005,2556.3387451999997,5189.2253568,175.614845,812.9399176000002,2698.9448785,5308.55400766,0.0,131564844.98333333,0.16426240650809384,42443.0,144.807005,177.89503100000002,323.66615775,580.7084171000002,136.9557555,173.1997405,277.95881975,544.5562142999995,153.835398,193.3222828,428.1604571999998,617.91921136,153.306759,190.3311556,426.0668013999995,612.41698624,0.0,244804879.91666666,0.1392714369468071,28491.0,9.457964,144.2301874,189.3710802,384.9061462399977,9.457964,144.2301874,189.3710802,384.9061462399977,,,,,,,,,0.0,128602223.38333334,0.1259009675921051
0.2,20316.0,257.229932,323.41921560000003,340.0792231,388.6283926399998,257.229932,323.41921560000003,340.0792231,388.6283926399998,,,,,,,,,0.0,90779004.28333333,0.13932762776465182,34221.0,141.405003,154.49801200000002,235.67589439999995,1683.1696249200004,19.783237,149.301777,166.48636259999998,1427.0574565999996,148.424845,190.5213596,1077.7468886,2220.330850839999,148.293759,197.5405626,1069.6676125999998,2283.8238232800013,0.0,201551878.75,0.1474544161479793,38150.0,142.7684515,156.4710575,643.29196925,840.1013988999998,135.678423,150.5896105,617.6358115,834.3055562000004,149.25075099999998,202.052989,785.3149104999999,851.6249878799998,149.0199145,194.0887725,781.4218870999993,851.88151114,0.0,220205836.93333334,0.14204762093490608,25666.0,10.9701765,153.1499875,167.7517495,281.62868850000007,10.9701765,153.1499875,167.7517495,281.62868850000007,,,,,,,,,0.0,116535993.46666667,0.13035610805475467
0.4,20788.0,251.17476249999999,336.0264295,342.2896837,352.96395605,251.17476249999999,336.0264295,342.2896837,352.96395605,,,,,,,,,0.0,92463395.25,0.1377846789012892,35691.0,144.107664,267.6573422,484.0582692,621.57451812,140.417982,234.3567806,464.413718,614.0724702200001,149.2000985,400.26696810000004,599.0880652999999,643.0040992299998,148.709927,388.3541802000001,567.2914184,632.9141301199999,0.0,213444145.23333332,0.1480452468316009,35513.0,142.837697,297.1215565000001,579.8329186499998,922.6873550899998,136.123461,188.214998,550.6424225,911.3326015,149.436695,490.0978925,673.53686475,997.1798834499999,149.18523,394.45359559999997,661.3633135999999,993.3713809200001,0.0,205372077.06666666,0.1442413071645125,25239.0,10.595413,163.5026884,174.16636530000002,1715.7473831000002,10.595413,163.5026884,174.16636530000002,1715.7473831000002,,,,,,,,,0.0,114461097.03333333,0.13091730816065084
0.6,20485.0,252.920925,322.6878086,333.5816237,426.63338317999995,252.920925,322.6878086,333.5816237,426.63338317999995,,,,,,,,,0.0,92028262.46666667,0.13939786425840048,35353.0,146.036554,293.14947040000004,434.9116878999999,615.1594645399999,141.494104,272.6636270000001,417.67374280000024,598.4573443199997,153.2967125,408.4434450000001,545.2997548499994,637.3026936,150.753131,350.0158513000001,486.77044314999983,624.9711372400001,0.0,210222507.13333333,0.14763811112682562,35265.0,142.518834,154.10133100000002,643.7107126999996,1113.5390079199994,71.702014,149.85932200000002,575.0709016000004,1093.5626432400006,149.18348,238.72079,881.089228,1170.7018990000001,148.84143799999998,175.10385740000004,712.1190677,1168.7165526299998,0.0,203643992.33333334,0.14427562304456734,29653.0,8.506786,11.737802000000002,14.518135399999998,3168.6495793999807,8.506786,11.737802000000002,14.518135399999998,3168.6495793999807,,,,,,,,,0.0,134342435.9,0.12483892752841197
0.8,20617.0,255.961898,375.8435,382.5580735,396.67787244000004,255.961898,375.8435,382.5580735,396.67787244000004,,,,,,,,,0.0,93770673.96666667,0.1401956385183748,34639.0,143.702362,333.15814860000006,465.0726084,619.9222135999996,141.139901,297.2982045,440.71221825,616.63738375,148.035681,432.1286110000001,559.4207454,665.8257554600017,147.4392595,399.9855577000004,525.67600715,614.4282817100001,0.0,207866556.43333334,0.1493210291482625,39363.0,144.427027,253.38547680000013,359.68093179999994,579.6568986399997,138.14611150000002,241.38374940000003,343.68601120000017,553.3163114500003,152.335349,305.147544,492.33721,780.4754192000017,150.9008895,272.20900639999996,473.4392512499995,569.7081258099987,0.0,226500652.91666666,0.14086865986671074,31358.0,8.449011500000001,149.88612429999998,198.8856295,227.16076027000003,8.449011500000001,149.88612429999998,198.8856295,227.16076027000003,,,,,,,,,0.0,142261693.66666666,0.12310204328507345
1.0,26373.0,174.991525,248.9881574,290.5818828999998,437.96632862000047,174.991525,248.9881574,290.5818828999998,437.96632862000047,,,,,,,,,0.0,116982556.26666667,0.12720020950719801,36144.0,144.751306,285.9246712000001,369.0071268,561.6901726000006,141.3653855,262.6883791000001,348.1549299499998,551.258072269999,150.69066350000003,338.89491380000004,432.4456840499999,745.7990022699979,149.421196,315.9654194000001,401.09985859999966,488.30293859999995,0.0,210424905.41666666,0.1445190933027151,42367.0,144.3807655,240.1245669999998,303.1074498,385.0225720499998,138.758152,189.076377,296.5133065,378.94428849999997,151.68755149999998,304.5652316,322.83179515,431.44287205999785,150.086093,273.3319105999999,308.8246323999999,382.47804553999987,0.0,236827131.66666666,0.13575524897522442,32485.0,8.310525,144.7643112,168.93507559999998,180.15845943999994,8.310525,144.7643112,168.93507559999998,180.15845943999994,,,,,,,,,0.0,143889390.81666666,0.1198333943768919
