Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
793606877151233,False,False,1750084861638936249,1750084861705534280,66.59803,0.00035,0.01165,0.0,2.15034,0.94295,0.00038,0.00244,0.0033,0.0,63.48663
1126694475857921,False,False,1750084865405069115,1750084865470420198,65.35108,0.00074,0.03082,0.0,1.91981,0.21476,0.0004,0.00916,0.00382,0.0,63.17158
1081189297356800,False,False,1750084864850561698,1750084864923932422,73.37072,0.00031,0.01072,0.0,1.3431,0.09268,0.00024,0.0026,0.00173,0.0,71.91933
679708639428608,False,False,1750084860343546999,1750084860423120352,79.57335,0.00045,0.00933,0.0,2.8955,0.0,0.0,0.0,0.0,0.0,76.66808
1155346202689537,False,False,1750084865734187820,1750084865797513310,63.32549,0.00055,0.00949,0.0,0.5404,0.21525,0.00024,0.00245,0.00267,0.0,62.55443
1163790108393472,False,False,1750084865827637208,1750084865902340029,74.70282,0.00031,0.0,0.0,0.0,0.22781,0.00027,0.00211,0.00313,0.0,74.46918
1342306129084416,True,False,1750084867872074253,1750084867950921791,78.84754,0.87606,0.00813,0.0,4.8212,0.68461,0.00054,0.0036,1.58034,0.0,70.87304
790574630240257,False,False,1750084861604994925,1750084861669642845,64.64792,0.00029,0.01179,0.0,2.54659,2.18489,0.00047,0.00241,0.00201,0.0,59.89946
848367710175233,False,False,1750084862254028701,1750084862319405381,65.37668,0.0003,0.01873,0.0,7.26995,0.47397,0.00028,0.00188,0.00187,0.0,57.60968
233130824892417,True,False,1750084855212311586,1750084855279829253,67.51767,0.52215,0.00909,0.0,1.37448,0.76267,0.00054,0.00263,0.70714,0.0,64.13896
1577996754419712,True,False,1750084870507939333,1750084870582345992,74.40666,0.10394,0.01066,0.0,2.04234,59.57023,0.00054,2.12935,1.13591,0.0,9.4137
707033221365761,True,False,1750084860654448373,1750084860724602351,70.15398,1.77085,0.01055,0.0,3.08515,0.10779,0.00026,0.00214,1.23017,0.0,63.94707
256289288552448,True,False,1750084855475409206,1750084855564225164,88.81596,1.24674,0.0087,0.0,2.73888,0.46988,0.00027,0.00137,0.69207,0.0,83.65805
1814035272105985,False,False,1750084881299910103,1750084882534146839,1234.23674,0.00024,0.01701,0.0,4.47968,1227.18955,0.00029,0.00333,0.00222,0.0,2.54441
1930540554977281,False,False,1750084907888229502,1750084909779185776,1890.95627,0.00032,0.01194,0.0,4.48041,0.2877,0.00038,0.0031,0.00322,0.0,1886.1692
170256798646272,True,False,1750084854474922534,1750084854556028789,81.10625,0.39981,0.01023,0.0,5.22523,0.17713,0.00027,0.00131,0.34316,0.0,74.94911
1302783840026625,False,False,1750084867420806491,1750084867479875676,59.06918,0.00077,0.01122,0.0,0.35128,0.26433,0.00044,0.00293,0.00331,0.0,58.43492
1389795582476289,False,False,1750084868398806087,1750084868462297377,63.49129,0.0003,0.01119,0.0,6.51568,0.33847,0.00024,0.00447,0.0023,0.0,56.61863
1588682633052160,False,False,1750084870636176336,1750084870714661258,78.48492,0.00031,0.00938,0.0,0.67771,72.88959,0.00027,0.00313,0.00266,0.0,4.90187
1309428154433536,True,False,1750084867495149781,1750084867580767398,85.61762,0.27714,0.00983,0.0,0.53614,0.25292,0.00048,0.00262,1.58881,0.0,82.94966
623169689944065,False,False,1750084859698001115,1750084859765054125,67.05301,0.0006,0.01081,0.0,2.59035,0.11926,0.00028,0.00245,0.00297,0.0,64.32628
337932321882113,True,False,1750084856421847877,1750084856490420053,68.57218,0.22952,0.00749,0.0,0.87431,0.68822,0.00072,0.00551,0.57828,0.0,66.18811
254588481503233,True,False,1750084855456425195,1750084855530982534,74.55734,0.57792,0.0106,0.0,1.34233,0.20554,0.00054,0.00314,0.79889,0.0,71.61839
799637011234816,True,False,1750084861705921983,1750084861783095266,77.17328,0.44414,0.00961,0.0,2.16377,0.83011,0.00027,0.00199,0.56783,0.0,73.15557
30610231984128,False,False,1750084853007839255,1750084853074976111,67.13686,0.00046,0.01086,0.0,0.9366,23.57028,0.00149,0.00302,0.00305,0.0,42.61109
1101457248026625,True,False,1750084865075428507,1750084865142717817,67.28931,0.39667,0.01002,0.0,9.011,0.11474,0.00053,0.00315,1.0439,0.0,56.7093
439392334315520,True,False,1750084857583357109,1750084857662971048,79.61394,0.10588,0.00901,0.0,3.55302,0.94822,0.00027,0.01805,0.55189,0.0,74.42759
674000627892224,True,False,1750084860278605360,1750084860358857862,80.2525,0.66695,0.01025,0.0,3.59158,0.21932,0.00028,0.00127,1.56263,0.0,74.20021
1076159890653184,False,False,1750084864793422967,1750084864872935827,79.51286,0.00044,0.01179,0.0,5.8857,0.0,0.0,0.0,0.0,0.0,73.61492
1748794718879745,True,False,1750084873741184895,1750084874165374847,424.18995,1.74989,0.01313,0.0,6.82906,407.62984,0.00027,0.00252,0.03864,0.0,7.9266
201708844154880,True,False,1750084854846016860,1750084854925985080,79.96822,0.73827,0.01001,0.0,1.48534,0.40045,0.00028,0.00106,1.19771,0.0,76.13509
1358343536967681,True,False,1750084868050337148,1750084868116897588,66.56044,1.5031,0.00917,0.0,0.577,0.86705,0.00084,0.00479,2.83474,0.0,60.76375
1587909538938881,False,False,1750084870627050710,1750084870705110728,78.06002,0.00014,0.00886,0.0,4.20182,68.08707,0.00026,0.00349,0.00342,0.0,5.75497
1909301941698560,True,False,1750084902624135678,1750084904077775155,1453.63948,0.44113,0.01102,0.0,5.0599,1442.39638,0.00063,0.00364,1.54145,0.0,4.18533
909631123685377,False,False,1750084862936536068,1750084862999865816,63.32975,0.0003,0.01293,0.0,6.43418,0.15602,0.00026,0.0025,0.00311,0.0,56.72043
241377162100736,False,False,1750084855305853296,1750084855386058840,80.20554,0.00037,0.00905,0.0,5.71421,0.0,0.0,0.0,0.0,0.0,74.48192
422959789441025,True,False,1750084857395950965,1750084857463172229,67.22126,0.27533,0.01079,0.0,1.74244,0.94245,0.00064,0.00243,1.3788,0.0,62.86837
1869178357219329,True,False,1750084893446121290,1750084894900779754,1454.65846,0.27174,0.01149,0.0,4.69661,1442.89063,0.00064,0.00392,0.51343,0.0,6.27
1502465459552256,True,False,1750084869647267904,1750084869728730515,81.46261,0.58109,0.0118,0.0,5.96926,3.82435,0.00108,0.00365,3.54433,0.0,67.52705
411956083228673,True,False,1750084857270178604,1750084857337883120,67.70452,0.00015,0.00988,0.0,1.14474,1.7676,0.00063,0.00347,1.21375,0.0,63.5643
1830373327699968,True,False,1750084884549750097,1750084885926528424,1376.77833,0.45562,0.00959,0.0,2.40749,1366.30613,0.00068,0.00478,2.65549,0.0,4.93855
1423712939212801,True,False,1750084868773932252,1750084868840334777,66.40252,2.22838,0.01043,0.0,0.21487,0.18853,0.00084,0.00231,1.84099,0.0,61.91617
683612764700673,True,False,1750084860387884681,1750084860456934028,69.04935,0.44115,0.01043,0.0,5.66405,0.39258,0.00053,0.00378,0.9601,0.0,61.57672
861725058465792,True,False,1750084862405314032,1750084862485194709,79.88068,1.07835,0.00919,0.0,2.81948,0.16273,0.00024,0.00337,1.22564,0.0,74.58168
1677786024574976,False,False,1750084871795130815,1750084871882724261,87.59345,0.00042,0.01024,0.0,0.49026,76.0819,0.00027,0.00343,0.00294,0.0,11.00399
668451530145793,False,False,1750084860215888867,1750084860280108206,64.21934,0.00044,0.01183,0.0,1.71318,0.10835,0.00026,0.40831,0.0137,0.0,61.96327
699989475000321,False,False,1750084860574229744,1750084860641263087,67.03334,0.00043,0.01259,0.0,6.01609,0.22629,0.00014,0.00237,0.00305,0.0,60.77237
1068209906188288,True,False,1750084864704481794,1750084864784175543,79.69375,0.7994,0.01098,0.0,5.96996,0.07778,0.00028,0.00173,1.13477,0.0,71.69884
1347116492455937,False,False,1750084867925134600,1750084867990021536,64.88694,0.00055,0.00845,0.0,4.44822,0.10734,0.00028,0.00238,0.00236,0.0,60.31734
1138587240300545,False,False,1750084865539918703,1750084865602755061,62.83636,0.00052,0.01081,0.0,4.34952,0.18858,0.00027,0.00272,0.00292,0.0,58.28102
666269686759424,True,False,1750084860191277280,1750084860268847704,77.57042,0.23943,0.01051,0.0,0.30771,4.30892,0.00028,0.00153,1.03987,0.0,71.66217
170252503678977,False,False,1750084854474897377,1750084854543100463,68.20309,0.00031,0.00843,0.0,2.6819,0.13487,0.00023,0.00211,0.0019,0.0,65.37333
419717089132544,True,False,1750084857357867588,1750084857439664112,81.79652,0.33879,0.0096,0.0,5.64403,0.06887,0.00027,0.00229,1.03336,0.0,74.69931
920110843887617,False,False,1750084863054151461,1750084863120197821,66.04636,0.00055,0.00939,0.0,5.14732,0.1065,0.00032,0.11086,0.00218,0.0,60.66924
1494906317111296,False,False,1750084869562877758,1750084869641447668,78.56991,0.00086,0.01251,0.0,5.54578,2.49568,0.00026,1.51914,0.00324,0.0,68.99243
347218041176065,False,False,1750084856528663268,1750084856597610133,68.94687,0.00033,0.01021,0.0,2.98811,0.09026,0.00027,0.00254,0.00234,0.0,65.8528
309572652826624,True,False,1750084856094348587,1750084856174316427,79.96784,0.25373,0.00966,0.0,4.16096,1.99387,0.00044,0.00132,0.1061,0.0,73.44176
1585469997514753,False,False,1750084870597342388,1750084870680339304,82.99692,0.00033,0.0066,0.0,3.30725,0.17612,0.00028,0.00282,0.0044,0.0,79.49912
1837167965962240,True,False,1750084886063986081,1750084887481633517,1417.64744,0.28867,0.01436,0.0,3.27018,1406.93097,0.00054,0.00399,1.51411,0.0,5.62464
1156415649546241,True,False,1750084865745950258,1750084865813025400,67.07514,0.01371,0.0102,0.0,1.43704,0.80131,0.0005,0.00387,1.73766,0.0,63.07086
1651762817728512,False,False,1750084871450280561,1750084871527977151,77.69659,0.00032,0.01017,0.0,0.29478,0.48668,0.00024,0.00352,0.00453,0.0,76.89636
1176670715314177,True,False,1750084865971822875,1750084866038681953,66.85908,0.00015,0.00985,0.0,3.37003,0.22636,0.0005,0.0026,1.80802,0.0,61.44157
865032183283712,False,False,1750084862442424011,1750084862518454511,76.0305,0.00028,0.01034,0.0,3.81882,0.06149,0.00028,0.00306,0.00302,0.0,72.13322
33002528768001,True,False,1750084853033649760,1750084853085996565,52.3468,0.4122,0.01072,0.0,0.05674,14.59257,0.00025,0.00329,2.965,0.0,34.30605
957919440994304,True,False,1750084863476910991,1750084863555519924,78.60893,0.74956,0.01183,0.0,2.90425,0.06149,0.00026,0.00104,1.03358,0.0,73.84692
169737107603456,True,False,1750084854469035053,1750084854550535303,81.50025,0.47943,0.01045,0.0,5.3529,0.06056,0.00028,0.00152,0.64811,0.0,74.947
1678146801827841,True,False,1750084871799163103,1750084871894734032,95.57093,0.74556,0.01179,0.0,8.77952,74.0467,0.00055,0.00446,1.75416,0.0,10.22819
1402796448481280,False,False,1750084868543439450,1750084868616814873,73.37542,0.00042,0.00689,0.0,1.73563,1.69612,0.00028,0.00283,0.00325,0.0,69.93
993382985957377,False,False,1750084863871162069,1750084863937678156,66.51609,0.00056,0.00946,0.0,5.34531,0.24225,0.00025,0.00285,0.00288,0.0,60.91252
374010047168513,True,False,1750084856836231259,1750084856907553498,71.32224,0.72901,0.00496,0.0,4.41177,0.10525,0.00052,0.00345,1.44595,0.0,64.62134
45148696281089,False,False,1750084853151562779,1750084853202603065,51.04029,0.00062,0.00421,0.0,2.45646,7.08229,0.00028,0.00313,0.00324,0.0,41.49006
1756615854325760,True,False,1750084874267546249,1750084874777710274,510.16402,0.48321,0.00984,0.0,4.52645,498.73235,0.00066,0.00442,1.74063,0.0,4.66646
1137036757106689,False,False,1750084865522031379,1750084865588790330,66.75895,0.00031,0.01146,0.0,5.9827,0.12018,0.00028,0.48428,0.0026,0.0,60.15713
609700672503808,True,False,1750084859544499136,1750084859626043148,81.54401,1.3396,0.01061,0.0,2.85868,0.09547,0.00013,0.00266,1.56587,0.0,75.67099
1041108662550528,True,False,1750084864402801595,1750084864481403184,78.60159,0.86848,0.01127,0.0,5.19991,0.88459,0.00026,0.00231,0.56788,0.0,71.06688
1899968977764352,False,False,1750084900480139311,1750084901926825055,1446.68574,0.00048,0.01191,0.0,3.70381,1439.05134,0.00027,0.00299,0.00306,0.0,3.91188
47309064830977,True,False,1750084853172539209,1750084853246398606,73.8594,0.45394,0.01124,0.0,6.99903,0.77863,0.00026,0.00217,16.31098,0.0,49.30314
1009682386845697,False,False,1750084864053200362,1750084864116386393,63.18603,0.00031,0.01327,0.0,1.58194,0.15128,0.00013,0.44373,0.00263,0.0,60.99273
1083585889107969,False,False,1750084864877014592,1750084864941207242,64.19265,0.00029,0.01074,0.0,0.73499,0.25785,0.00029,0.00373,0.00327,0.0,63.18149
1493755265875969,False,False,1750084869549214851,1750084869611385656,62.1708,0.00057,0.01317,0.0,0.7821,2.63401,0.00025,0.00298,0.00311,0.0,58.73461
874829003685888,False,False,1750084862551033331,1750084862624336610,73.30328,0.0004,0.01108,0.0,0.77711,0.1103,0.00028,0.0025,0.00241,0.0,72.3992
339375430893569,False,False,1750084856438568713,1750084856505925610,67.3569,0.00029,0.01129,0.0,1.40672,0.24591,0.00026,0.0032,0.0036,0.0,65.68564
1095345509564416,True,False,1750084865007137776,1750084865084768543,77.63077,0.38352,0.01071,0.0,2.06658,0.79925,0.00042,0.00276,0.89863,0.0,73.46889
1028386969419777,True,False,1750084864261205322,1750084864328042469,66.83715,0.59225,0.00828,0.0,1.8402,0.10974,0.00054,0.11197,1.18609,0.0,62.98807
317368018468865,True,False,1750084856183073405,1750084856250053839,66.98043,1.27778,0.01088,0.0,1.42312,1.48471,0.0008,0.00402,0.81519,0.0,61.96394
