x_var,detock_throughput,detock_p50,detock_p95,detock_p99,detock_lsh_p50,detock_lsh_p95,detock_lsh_p99,detock_fsh_p50,detock_fsh_p95,detock_fsh_p99,detock_mh_p50,detock_mh_p95,detock_mh_p99,detock_aborts,detock_bytes,detock_cost,janus_throughput,janus_p50,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.0,45112.0,141.948,160.194,378.16,52.657,85.648,264.675,148.488,198.487,398.26,149.816,201.814,401.875,0.0,207306253.75,0.114,17272.0,199.579,478.816,704.777,199.579,478.816,704.777,,,,,,,0.0,77628854.483,0.149,43934.0,9.567,145.385,259.785,9.567,145.385,259.785,,,,,,,0.0,155117206.083,0.094,48012.0,144.098,173.542,253.152,12.787,144.384,212.626,149.766,201.248,270.071,150.99,207.745,272.441,0.0,210650137.283,0.109
0.01,48794.0,143.531,156.767,215.052,55.256,85.458,141.826,149.305,166.392,256.653,150.696,167.761,251.244,0.0,222930446.483,0.112,15659.0,220.761,504.285,838.997,220.761,504.285,838.997,,,,,,,0.0,68684941.133,0.153,40894.0,10.156,145.907,595.787,10.156,145.907,595.787,,,,,,,0.0,141537684.2,0.094,47476.0,144.292,171.297,272.809,12.731,146.767,236.399,149.069,185.921,285.377,150.251,194.574,303.282,0.0,205791412.133,0.108
0.1,49311.0,140.985,151.231,166.188,61.33,80.515,89.98,147.26,152.182,181.906,148.449,153.591,182.081,0.0,224765007.983,0.112,13460.0,188.219,883.668,2122.893,188.219,883.668,2122.893,,,,,,,0.0,60402703.717,0.165,40000.0,10.387,142.981,147.763,10.387,142.981,147.763,,,,,,,0.0,138425697.067,0.095,48032.0,143.696,154.393,228.776,12.06,142.607,147.856,148.335,158.205,327.724,149.503,159.622,301.09,0.0,269038555.733,0.133
0.2,49117.0,139.903,150.932,163.593,62.91,80.777,93.377,146.814,151.618,187.42,148.08,153.53,188.927,0.0,223765943.867,0.112,11577.0,184.927,1155.823,3296.03,184.927,1155.823,3296.03,,,,,,,0.0,52150316.767,0.178,40070.0,10.69,143.321,148.793,10.69,143.321,148.793,,,,,,,0.0,138738141.467,0.095,49169.0,143.792,152.946,158.701,11.38,143.131,147.88,148.078,153.698,167.343,149.23,155.064,167.597,0.0,213422275.767,0.107
0.5,48392.0,141.354,150.758,177.162,66.101,81.025,107.347,146.525,151.772,228.481,147.706,153.299,233.126,0.0,220680304.8,0.112,8941.0,195.087,2061.44,5001.573,195.087,2061.44,5001.573,,,,,,,0.0,40615583.533,0.204,40523.0,10.58,142.892,147.087,10.58,142.892,147.087,,,,,,,0.0,140533506.15,0.094,49157.0,143.958,152.953,158.6,11.457,143.678,148.544,148.078,153.699,164.682,149.218,155.101,167.624,0.0,213474817.75,0.108
1.0,48123.0,140.456,151.37,174.094,67.99,81.805,100.845,146.87,152.948,191.191,148.137,154.552,193.75,0.0,227815670.6,0.116,8428.0,200.8,2268.405,5116.65,200.8,2268.405,5116.65,,,,,,,0.0,38333231.5,0.211,40234.0,10.452,144.554,343.227,10.452,144.554,343.227,,,,,,,0.0,139548455.517,0.095,48896.0,144.22,153.561,161.398,12.211,143.661,148.255,148.518,154.68,169.934,149.58,155.961,174.281,0.0,212496806.433,0.108
