x_var,detock_cpu_usage_percent,detock_mem_usage_percent,detock_net_usage_percent,detock_disk_usage_percent,detock_aborts,janus_cpu_usage_percent,janus_mem_usage_percent,janus_net_usage_percent,janus_disk_usage_percent,janus_aborts,calvin_cpu_usage_percent,calvin_mem_usage_percent,calvin_net_usage_percent,calvin_disk_usage_percent,calvin_aborts,slog_cpu_usage_percent,slog_mem_usage_percent,slog_net_usage_percent,slog_disk_usage_percent,slog_aborts
0.0,60.646,38.275,1.77,0.572,0.0,60.143,33.806,1.771,0.572,0.0,58.483,37.064,1.249,0.572,0.0,70.314,38.573,2.048,0.572,0.0
10.0,61.167,38.367,2.035,0.572,0.0,53.3,33.923,1.61,0.572,0.0,58.136,37.115,1.275,0.572,0.0,69.513,39.286,1.958,0.572,0.0
50.0,61.755,38.446,1.852,0.572,0.0,62.311,34.023,1.802,0.572,0.0,56.833,37.158,1.254,0.572,0.0,60.955,38.816,1.612,0.572,0.0
100.0,63.641,38.524,2.13,0.572,0.0,66.351,34.116,1.662,0.572,0.0,54.697,37.218,6.15,0.572,0.0,64.935,39.349,1.393,0.572,0.0
250.0,62.003,38.598,1.678,0.572,0.0,68.065,34.196,0.735,0.572,0.0,50.352,37.266,1.146,0.572,0.0,68.469,39.417,1.72,0.572,0.0
500.0,69.477,38.632,1.085,0.572,0.0,64.391,34.262,0.378,0.572,0.0,35.065,37.31,1.837,0.572,0.0,67.355,39.224,0.94,0.572,0.0
1000.0,56.517,38.651,0.334,0.572,0.0,56.174,34.274,0.215,0.572,0.0,32.99,37.36,0.719,0.572,0.0,56.052,39.241,0.417,0.572,0.0
