x_var,detock_cpu_usage_percent,detock_mem_usage_percent,detock_net_usage_percent,detock_disk_usage_percent,detock_aborts,janus_cpu_usage_percent,janus_mem_usage_percent,janus_net_usage_percent,janus_disk_usage_percent,janus_aborts,calvin_cpu_usage_percent,calvin_mem_usage_percent,calvin_net_usage_percent,calvin_disk_usage_percent,calvin_aborts,slog_cpu_usage_percent,slog_mem_usage_percent,slog_net_usage_percent,slog_disk_usage_percent,slog_aborts
0.0,61.055,35.587,3.976,0.572,0.0,62.173,33.178,1.39,0.572,0.0,56.879,34.75,1.354,0.572,0.0,66.849,36.624,1.535,0.572,0.0
0.0,60.655,35.715,2.041,0.572,0.0,65.861,33.263,1.337,0.572,0.0,54.161,34.957,1.422,0.572,0.0,72.395,36.822,1.856,0.572,0.0
0.001,64.746,36.024,2.07,0.572,0.0,56.869,33.371,2.392,0.572,0.0,49.152,35.245,1.166,0.572,0.0,68.402,37.105,2.045,0.572,0.0
0.01,61.565,36.313,6.814,0.572,0.0,66.997,33.436,1.543,0.572,0.0,53.22,35.462,1.303,0.572,0.0,68.239,37.367,2.04,0.572,0.0
0.1,62.885,36.543,2.022,0.572,0.0,64.185,33.507,1.515,0.572,0.0,49.347,35.638,1.568,0.572,0.0,68.159,37.596,1.979,0.572,0.0
0.5,62.472,36.736,1.942,0.572,0.0,64.835,33.597,1.642,0.572,0.0,55.283,35.79,1.334,0.572,0.0,65.459,37.793,1.758,0.572,0.0
1.0,63.504,36.916,4.075,0.572,0.0,65.048,33.702,1.508,0.572,0.0,57.86,36.061,1.631,0.572,0.0,69.426,37.974,2.017,0.572,0.0
